utc_datetime,stockindexbuzz,bondbuzz,ratesbuzz,stkidxsentiment,stkidxoptimism,sidxtrust,sidxfear,sidxstress,sidxsurprise,sidxuncertainty,sidxmarketrisk,sidxprcdirection,sidxpricefrcst,sidxvolatility,bsentiment,boptimism,btrust,bfear,bstress,bsurprise,buncertainty,bdefault,bprcdirection,bpricefrcst,bvolatility,centralbank,debtdefault,interestrates,intratesfrcst,mplcyloosevstight
2019-01-01 03:00:00+00:00,2389.3,173.2,79.0,0.0724,0.0098,0.0024,0.0038,0.0659,0.0025,0.0052,0.0455,0.0969,0.0414,0.0272,-0.3118,-0.0289,0.0043,0.0,0.0866,0.0,0.0231,0.0115,0.0058,0.0,0.0185,0.8101,0.0759,0.0506,0.0633,-0.0
2019-01-01 06:00:00+00:00,711.7,168.0,75.5,-0.097,0.0155,0.0025,0.0035,0.0576,0.0028,0.0021,0.0004,0.0176,0.0028,0.0333,-0.244,0.0298,0.006,0.006,0.0387,0.0,0.0119,0.0119,-0.0655,0.0,0.003,0.8146,0.0397,0.0,0.0,0.0
2019-01-01 09:00:00+00:00,654.3,248.5,173.5,-0.2461,-0.0199,0.0006,0.0168,0.0971,0.0061,0.0122,-0.0153,-0.0168,-0.0,0.0425,-0.3099,-0.0523,0.0,0.008,0.0704,0.0,0.0362,0.008,-0.0523,0.0,0.0161,0.585,0.2882,0.0346,0.0115,0.0346
2019-01-01 12:00:00+00:00,917.7,129.9,93.5,-0.1253,-0.0087,0.0004,0.0196,0.0801,0.012,0.018,-0.0162,0.0125,0.0033,0.0561,-0.331,-0.0154,-0.0038,0.0,0.1078,0.0,0.0038,0.0,0.0231,0.0,0.0801,0.4171,0.5027,0.016,-0.0053,-0.0107
2019-01-01 15:00:00+00:00,764.9,127.0,137.0,-0.2033,-0.0209,0.0008,0.0176,0.0771,0.0105,0.0137,-0.026,0.0046,0.0026,0.0526,-0.1575,-0.1181,0.0,0.0472,0.1142,0.0,0.0118,0.0,0.0,0.0,0.0472,0.3102,0.6095,0.0219,0.0,-0.0219
2019-01-01 18:00:00+00:00,793.9,157.5,183.0,-0.182,-0.0202,0.0022,0.0183,0.0768,0.0088,0.017,-0.0167,-0.0189,-0.005,0.044,-0.127,-0.019,0.0016,0.0,0.0794,0.0063,0.0381,0.0,0.0,0.0127,0.0444,0.5546,0.3415,0.0,0.0,-0.0546
2019-01-01 21:00:00+00:00,721.7,69.0,106.0,-0.255,-0.0339,0.0054,0.0097,0.0755,0.0125,0.0242,-0.0141,-0.0076,0.0035,0.0603,-0.5797,-0.1304,-0.0036,0.0,0.0435,0.0145,0.058,-0.0145,-0.0145,0.0,0.0,0.6085,0.3302,0.0189,0.0094,-0.0047
2019-01-02 00:00:00+00:00,770.4,169.4,111.5,-0.0591,-0.0208,0.0023,0.0175,0.0643,0.0091,0.0156,-0.0119,0.0065,0.0006,0.0347,-0.1535,0.0,-0.003,0.003,0.0856,0.0,0.0295,0.0354,-0.0059,0.0,0.0083,0.6054,0.287,0.009,0.0,0.0179
2019-01-02 03:00:00+00:00,1284.3,478.0,196.0,-0.0786,0.0413,0.0056,0.014,0.0833,0.0078,0.0619,0.0116,0.0195,0.0004,0.0272,-0.2103,0.09,0.0094,0.0,0.0241,0.0084,0.0167,0.0063,0.0188,0.0,0.0188,0.7883,0.0536,-0.0051,0.0,-0.0051
2019-01-02 06:00:00+00:00,727.7,411.2,182.0,-0.2261,-0.0117,0.0003,0.0124,0.0921,0.0,0.0337,0.0021,-0.0076,-0.0027,0.0422,-0.2626,0.0195,-0.0018,0.0122,0.0389,0.0049,0.0073,0.0049,-0.0243,-0.0049,0.0054,0.783,0.0275,0.0027,0.0027,-0.0055
