utc_datetime,bid_open,bid_high,bid_low,bid_close
2016-12-26 00:00:00+00:00,1.04034,1.04409,1.03922,1.0427
2016-12-27 00:00:00+00:00,1.04271,1.04627,1.03877,1.04313
2016-12-28 00:00:00+00:00,1.043125,1.044285,0.0,1.042575
2016-12-29 00:00:00+00:00,1.042585,1.04361,0.0,1.0373
2016-12-30 00:00:00+00:00,1.03729,1.04022,0.0,1.03839
2016-12-31 00:00:00+00:00,1.03839,1.03996,0.0,1.038945
2017-01-03 00:00:00+00:00,1.03668,1.039545,1.035805,1.038375
2017-01-04 00:00:00+00:00,1.03838,1.046325,0.0,1.044675
2017-01-05 00:00:00+00:00,1.04468,1.04879,0.0,1.04604
2017-01-06 00:00:00+00:00,1.046035,1.047895,0.0,1.045225
2017-01-07 00:00:00+00:00,1.04522,1.04899,0.0,1.04855
2017-01-09 00:00:00+00:00,1.04745,1.049415,1.04709,1.049415
2017-01-10 00:00:00+00:00,1.04942,1.05186,0.0,1.048855
2017-01-11 00:00:00+00:00,1.048835,1.05506,0.0,1.05391
2017-01-12 00:00:00+00:00,1.053905,1.057165,0.0,1.053975
2017-01-13 00:00:00+00:00,1.05398,1.055955,0.0,1.052975
2017-01-14 00:00:00+00:00,1.052965,1.05454,0.0,1.052625
2017-01-16 00:00:00+00:00,1.054195,1.054455,1.04988,1.05188
2017-01-17 00:00:00+00:00,1.051885,1.05449,0.0,1.05251
2017-01-18 00:00:00+00:00,1.05251,1.052905,0.0,1.048365
2017-01-19 00:00:00+00:00,1.04838,1.05392,0.0,1.05339
2017-01-20 00:00:00+00:00,1.053395,1.054435,0.0,1.051825
2017-01-21 00:00:00+00:00,1.05185,1.05551,0.0,1.053885
2017-01-23 00:00:00+00:00,1.054245,1.056785,1.052585,1.0534
2017-01-24 00:00:00+00:00,1.05339,1.05383,0.0,1.04796
2017-01-25 00:00:00+00:00,1.04794,1.049285,0.0,1.046775
2017-01-26 00:00:00+00:00,1.04676,1.047005,0.0,1.037535
2017-01-27 00:00:00+00:00,1.03754,1.042615,0.0,1.039725
2017-01-28 00:00:00+00:00,1.0397,1.04081,0.0,1.03907
2017-01-30 00:00:00+00:00,1.039495,1.040125,1.038365,1.03871
2017-01-31 00:00:00+00:00,1.038715,1.041715,0.0,1.03714
2017-02-01 00:00:00+00:00,1.03712,1.040945,0.0,1.03909
2017-02-02 00:00:00+00:00,1.039065,1.04659,0.0,1.04486
2017-02-03 00:00:00+00:00,1.04487,1.05188,0.0,1.050625
2017-02-04 00:00:00+00:00,1.05061,1.052975,0.0,1.05025
2017-02-06 00:00:00+00:00,1.05046,1.05126,1.04838,1.04935
2017-02-07 00:00:00+00:00,1.049355,1.050385,0.0,1.044875
