utc_datetime,stockindexbuzz,bondbuzz,ratesbuzz,stkidxsentiment,stkidxoptimism,sidxtrust,sidxfear,sidxstress,sidxsurprise,sidxuncertainty,sidxmarketrisk,sidxprcdirection,sidxpricefrcst,sidxvolatility,bsentiment,boptimism,btrust,bfear,bstress,bsurprise,buncertainty,bdefault,bprcdirection,bpricefrcst,bvolatility,centralbank,debtdefault,interestrates,intratesfrcst,mplcyloosevstight
2019-01-01 06:00:00+00:00,31.0,0.0,0.0,0.0,0.0968,0.0,0.0,0.0645,0.0,0.0,0.0161,-0.0968,0.0,0.0645,,,,,,,,,,,,,,,,
2019-01-01 12:00:00+00:00,7.0,0.0,0.0,-0.5714,0.0,0.0357,0.0,0.0,0.0,0.0,0.0,-0.2857,0.0,0.0,,,,,,,,,,,,,,,,
2019-01-01 18:00:00+00:00,6.0,6.0,2.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,-0.1667,-0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-01-02 00:00:00+00:00,0.0,12.5,2.0,,,,,,,,,,,,0.24,0.08,0.04,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.04,0.0,1.0,0.0,0.0,0.0
2019-01-02 06:00:00+00:00,105.4,1.0,4.0,-0.2087,-0.0427,0.0,0.0,0.1565,0.0,0.0,-0.038,-0.019,0.0,0.0512,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 12:00:00+00:00,212.5,11.0,31.0,0.0424,-0.0094,0.0024,0.0,0.0259,0.0047,0.0,0.0459,0.0188,0.0,0.0306,-0.4545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5484,0.0323,0.129,0.0,0.2903
2019-01-02 18:00:00+00:00,57.0,101.2,20.0,-0.307,0.0,0.0088,0.0175,0.0263,0.0,0.0,0.0702,-0.0526,0.0,0.0,-0.2075,0.0,0.0,0.0,0.0099,0.0099,0.0,0.0,-0.1581,0.0,0.002,0.6,0.15,0.1,0.0,0.15
2019-01-03 00:00:00+00:00,63.0,134.5,22.0,-0.119,-0.0952,0.0357,0.0317,0.1508,0.0,0.0159,-0.0238,0.0,0.0,0.0635,0.0483,-0.0074,0.0019,0.0,0.052,0.0,0.0,0.0,0.0446,0.0,0.0223,0.8182,0.0455,0.0,0.0,0.0455
2019-01-03 06:00:00+00:00,129.5,101.2,15.5,-0.1351,-0.0309,0.0,0.0154,0.0734,0.0,0.0232,-0.0154,-0.0039,0.0039,0.0386,-0.0,0.0,0.0,0.0,0.1581,0.0,0.0099,0.0,-0.0099,0.0,0.0217,0.6774,0.0,0.129,0.0,0.0
2019-01-03 12:00:00+00:00,412.4,22.0,22.5,-0.1806,-0.0218,0.0012,0.0097,0.0364,0.0,0.017,-0.0109,-0.04,0.0,0.024,-0.2273,0.0,0.0,0.0,0.2727,0.0,0.0909,0.0,0.0,0.0,0.0455,0.3333,0.0444,0.0889,0.0,0.1333
2019-01-03 18:00:00+00:00,68.0,62.2,47.5,-0.4044,-0.1029,0.0,0.0294,0.0515,0.0147,-0.0074,-0.0331,-0.0441,0.0,0.0,-0.0482,-0.0161,0.004,0.0322,0.3055,0.0,0.0,0.0,0.0,0.0,0.1158,0.8316,0.0,0.1474,0.1263,0.0211
2019-01-04 00:00:00+00:00,51.0,107.2,29.0,-0.6471,-0.1569,0.0,0.0,0.0784,0.0392,0.0,-0.0784,-0.098,0.0,0.0196,0.0466,-0.0093,0.0047,0.0,0.1213,0.0,0.0093,0.0,0.0653,0.0093,0.0205,0.7931,0.0345,0.0,0.0,0.1034
2019-01-04 06:00:00+00:00,971.9,96.0,90.5,-0.3853,-0.0175,0.0005,0.0216,0.0659,0.001,0.001,-0.0041,-0.1008,-0.0021,0.0673,-0.1458,-0.0417,0.0,0.0417,0.0208,0.0,0.0,0.0,-0.2083,0.0,0.0208,0.9558,0.0,0.011,0.011,0.0221
2019-01-04 12:00:00+00:00,903.0,66.0,39.0,-0.4352,-0.0133,-0.0006,0.0122,0.0814,0.0,0.0022,-0.0161,-0.1041,-0.0055,0.036,-0.0682,-0.0455,0.0,0.0606,0.0379,0.0,0.0,0.0152,0.0455,0.0,0.0606,0.8462,0.1538,0.0,0.0,0.0
2019-01-04 18:00:00+00:00,509.0,88.0,41.0,-0.2868,0.0079,0.0039,0.0236,0.0648,0.0,0.0039,0.0079,-0.0786,-0.002,0.0295,-0.3409,-0.0227,0.0,0.0341,0.0341,0.0,0.0,0.0,-0.0909,0.0,0.0,0.878,0.0976,0.0244,0.0,0.0
2019-01-05 00:00:00+00:00,150.0,45.0,5.0,-0.0067,-0.0,0.01,0.0,0.0467,0.0067,0.0133,0.0333,-0.04,0.0,0.0333,0.0444,0.1111,0.0,0.0,0.0444,0.0,0.0,0.0,-0.1111,0.0,0.0222,0.8,0.0,-0.2,-0.2,0.0
2019-01-05 06:00:00+00:00,44.0,0.0,11.0,-0.2045,0.0,0.0,0.0227,0.0682,0.0,0.0227,0.0455,-0.0682,0.0,0.0455,,,,,,,,,,,,0.2727,0.7273,0.0,0.0,0.0
2019-01-05 12:00:00+00:00,19.0,3.0,13.5,0.0526,0.0,0.0,0.0,0.0526,0.0,0.0,0.0,-0.0526,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7407,0.037,0.0,0.0,0.1481
2019-01-05 18:00:00+00:00,76.0,8.0,6.0,-0.3947,0.0263,0.0,0.0658,0.1053,0.0,0.0,-0.0132,-0.0921,0.0,0.0395,-0.25,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.3333,0.5,0.0,0.0,-0.1667
2019-01-06 00:00:00+00:00,36.0,0.0,14.0,-0.2778,0.0556,0.0,0.1111,0.1389,0.0,0.0278,-0.0972,-0.0278,0.0,0.0278,,,,,,,,,,,,0.0,0.7143,0.0,0.0,0.0
2019-01-06 06:00:00+00:00,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,0.125,0.875,0.0,0.0,0.0
2019-01-06 12:00:00+00:00,0.0,5.0,3.0,,,,,,,,,,,,-0.4,0.0,-0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0
2019-01-06 18:00:00+00:00,1.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.4286,0.0,0.0,0.0,0.1905,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.3333,0.0,0.0,0.0
2019-01-07 00:00:00+00:00,48.0,33.0,21.0,-0.25,0.0625,0.0,0.0,0.0417,0.0,0.0417,0.0417,-0.0625,0.0,0.0,0.0909,0.0,0.0,0.0,0.0606,0.0,0.0,0.0,-0.1212,0.0,0.0,0.6667,0.1429,0.0476,0.0476,0.1429
2019-01-07 06:00:00+00:00,370.7,7.0,67.0,0.1673,0.0081,0.0101,0.0,0.0432,0.0,0.004,0.0094,0.1457,0.0,0.103,0.0,-0.4286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.8657,0.0746,0.0448,0.0,0.0149
2019-01-07 12:00:00+00:00,453.1,153.0,24.5,-0.053,0.0044,0.0,0.0,0.0706,0.0022,0.0,0.0116,0.1655,0.0022,0.0918,-0.4837,-0.0392,0.0,0.0131,0.0392,0.0,0.0,0.0,-0.085,-0.0131,0.0654,0.7551,0.1224,0.0816,0.0,0.0408
