utc_datetime,stockindexbuzz,bondbuzz,ratesbuzz,stkidxsentiment,stkidxoptimism,sidxtrust,sidxfear,sidxstress,sidxsurprise,sidxuncertainty,sidxmarketrisk,sidxprcdirection,sidxpricefrcst,sidxvolatility,bsentiment,boptimism,btrust,bfear,bstress,bsurprise,buncertainty,bdefault,bprcdirection,bpricefrcst,bvolatility,centralbank,debtdefault,interestrates,intratesfrcst,mplcyloosevstight
2019-01-18 00:00:00+00:00,1173.3,175.5,377.5,-0.2617,-0.0026,0.0006,0.0264,0.0149,0.0,0.0315,-0.0111,-0.029,-0.0017,0.0295,0.1481,-0.0399,0.0142,0.0,0.0028,0.0,0.0057,0.0,-0.0399,0.0,0.0114,0.9245,0.0636,0.0026,0.0,0.004
2019-01-19 00:00:00+00:00,1368.5,214.2,356.5,0.4509,0.0088,0.0169,0.0,0.0267,0.0,0.0216,0.0281,0.1271,-0.0022,0.0175,-0.1261,0.0047,-0.0082,0.0,0.1074,0.0,-0.0047,0.0,0.056,0.042,0.043,0.899,0.014,0.0,0.0,0.0281
2019-01-20 00:00:00+00:00,81.2,78.2,57.5,0.1601,0.0,-0.0154,0.0616,0.0493,0.0123,0.0,-0.0185,0.0123,-0.0123,0.0025,-0.0128,0.0128,0.0064,0.0,0.0256,0.0128,0.0,0.0,0.1023,0.0,0.0921,0.8957,0.0,-0.0522,-0.0522,0.0348
2019-01-21 00:00:00+00:00,85.6,60.4,83.0,0.0818,-0.0584,0.0029,0.0117,0.0818,0.0,0.0234,-0.0152,-0.0234,0.0,0.0023,-0.0579,0.0248,0.0083,0.0,0.0579,0.0,0.0662,-0.0166,-0.0993,0.0,0.0066,0.8434,0.0964,-0.012,-0.012,0.0482
2019-01-22 00:00:00+00:00,571.0,263.5,323.0,0.2154,-0.0114,0.0013,0.0018,0.0429,0.0,0.056,0.0254,0.2487,0.0035,0.0228,-0.0816,-0.0038,0.0009,0.0,0.019,0.0,0.0417,0.0152,0.0987,0.0,0.0759,0.8684,0.0356,0.0062,0.0,0.031
2019-01-23 00:00:00+00:00,1374.5,800.0,306.5,-0.4147,-0.0287,-0.0004,0.032,0.0677,0.0044,0.0055,-0.0146,-0.0742,-0.0007,0.0153,-0.4638,-0.0531,0.0,0.0462,0.0525,0.0025,0.01,0.0087,0.0106,-0.0081,-0.005,0.9429,0.0294,-0.0016,-0.0016,0.0196
2019-01-24 00:00:00+00:00,1121.4,438.0,1506.5,-0.3464,0.0152,0.0013,0.0089,0.0094,0.0,0.0018,0.0067,-0.1021,0.0,0.0222,-0.2991,0.0913,-0.0097,0.0205,0.0137,0.0,0.032,0.0,0.0,-0.0046,0.0091,0.8911,0.0033,-0.0027,-0.0007,0.0398
2019-01-25 00:00:00+00:00,640.0,225.5,481.5,-0.3773,0.0047,0.0012,0.0,0.0437,0.0016,0.0023,0.0031,-0.0594,0.0016,0.0219,0.1729,-0.0222,0.0089,0.0,0.0067,0.0,0.0089,0.0,0.1375,-0.0089,0.0399,0.9045,0.0208,-0.0042,0.0,0.0125
2019-01-26 00:00:00+00:00,520.4,190.0,334.5,0.3353,-0.0135,0.0,0.0019,0.0115,0.0,0.0298,0.005,0.221,0.0192,0.0657,-0.3105,0.0,-0.0053,0.0,0.0842,0.0,0.0368,0.0158,-0.0842,-0.0211,0.0,0.87,0.0478,-0.0389,0.0,-0.0194
2019-01-27 00:00:00+00:00,64.2,16.0,42.5,0.0623,-0.0467,0.0,0.0,0.0234,0.0156,0.0,-0.0335,0.0312,-0.0156,0.109,-0.625,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.8706,0.0706,0.0235,0.0,-0.0353
2019-01-28 00:00:00+00:00,113.2,31.0,29.5,0.3887,0.2562,0.0,0.0,0.0265,0.0,0.0265,0.0539,0.0618,0.0,0.0618,-0.1613,0.0645,0.0,0.0,0.0,0.0,0.0645,0.0,0.129,0.0,0.0,0.7797,0.0678,0.0,0.0,-0.0169
2019-01-29 00:00:00+00:00,1100.3,263.3,200.0,-0.3949,0.0018,0.0036,0.0182,0.0277,0.0009,0.01,-0.0154,-0.1218,-0.0009,0.0092,-0.0475,-0.0456,-0.0057,0.0228,0.0361,0.0,0.0038,0.0,-0.038,0.0038,0.0505,0.7375,0.055,0.0,0.0,0.0925
2019-01-30 00:00:00+00:00,530.0,278.5,146.5,-0.2151,-0.0151,0.0,0.0019,0.0311,0.0,0.0019,0.0094,0.05,-0.0019,0.0415,-0.1957,-0.061,0.0009,0.0,0.0072,0.0036,0.0036,0.0,0.0646,-0.018,0.0144,0.901,0.0273,0.041,0.0205,0.0307
2019-01-31 00:00:00+00:00,1205.7,310.5,80.0,-0.518,-0.0597,-0.0093,0.0004,0.0311,0.005,0.0046,-0.0043,-0.0966,-0.005,0.0303,-0.0403,0.0773,0.0,0.0129,0.1014,0.0016,0.0064,0.0161,0.0322,0.0,0.0129,0.5312,0.275,0.025,0.0,0.0188
2019-02-01 00:00:00+00:00,935.4,331.1,633.0,0.1641,-0.046,-0.0005,0.0096,0.0385,0.0,0.0005,0.0156,0.1187,0.0,0.0141,0.0634,-0.0166,-0.0106,-0.003,0.145,0.0,0.006,0.006,0.0242,0.0181,-0.0003,0.7567,0.0126,0.0016,0.0,0.1359
2019-02-02 00:00:00+00:00,1135.8,396.0,115.5,-0.0352,0.0088,0.0108,0.0088,0.0608,0.0079,0.0374,-0.0093,0.033,-0.0009,0.0519,-0.1212,-0.096,0.017,0.0025,0.0783,0.0101,0.0126,0.0177,-0.053,-0.0152,0.0101,0.8268,0.1342,0.0,0.0,-0.0043
2019-02-03 00:00:00+00:00,87.0,17.0,33.0,0.0632,0.023,0.0029,0.0,0.0,0.0,0.2414,-0.0057,0.069,0.0,-0.0057,0.2353,0.0,0.0,0.0588,0.0588,0.0,0.0,0.0,0.0,0.0,0.0588,0.7576,0.0303,0.0606,0.0,0.0
2019-02-04 00:00:00+00:00,142.3,81.0,34.0,-0.123,-0.1054,-0.0035,0.0211,0.0351,0.0,0.0562,-0.0485,0.0141,0.0,0.0155,-0.1481,-0.1852,0.0,0.0,0.0247,0.0,0.037,0.0,-0.1235,0.0123,0.0,0.7353,0.0294,-0.0882,-0.0588,0.0882
2019-02-05 00:00:00+00:00,782.1,311.0,105.5,0.1106,0.0537,0.0,0.0013,0.023,0.0051,-0.0013,0.0114,0.1637,0.0013,0.0463,-0.0884,0.0,-0.0008,-0.0032,0.127,0.0,0.0129,0.0129,-0.0161,-0.0064,0.0289,0.8294,0.0379,0.019,0.0,0.0664
2019-02-06 00:00:00+00:00,814.3,156.0,119.5,-0.1357,-0.0061,0.004,0.0258,0.0104,0.0,0.0025,-0.0184,-0.0651,-0.0012,0.0225,-0.0769,-0.0385,0.0032,0.0,0.0641,0.0064,0.0,0.0,0.0064,-0.0064,0.0385,0.8494,0.0502,-0.0084,-0.0167,0.0
2019-02-07 00:00:00+00:00,494.4,220.5,264.5,-0.0233,0.0293,0.0023,0.002,0.0415,0.0,0.0061,0.0157,0.1628,0.0263,0.0271,0.0091,-0.0091,0.0,0.0,0.0408,0.0249,0.0,0.0,0.0726,0.0,0.0862,0.845,0.0454,0.0038,0.0,0.087
2019-02-08 00:00:00+00:00,1055.8,165.8,85.0,-0.2856,0.0341,-0.0012,0.0047,0.026,0.0019,0.0014,-0.0041,-0.0796,-0.0009,0.0018,0.3317,0.0844,0.003,0.0,0.0121,0.0,0.0302,0.0,0.0302,0.0302,0.041,0.6118,0.2353,0.0235,0.0,0.0353
2019-02-09 00:00:00+00:00,1569.5,724.5,165.0,-0.3947,-0.0086,-0.0024,0.028,0.0892,0.0,0.0019,-0.0112,-0.0844,-0.0025,0.0223,-0.1153,0.0235,0.0,0.0331,0.0207,0.0,0.0,0.0,-0.254,0.0,0.0221,0.703,0.1091,0.0061,0.0061,0.0727
2019-02-10 00:00:00+00:00,27.0,15.5,44.5,-0.5556,0.037,0.0,0.0,0.0741,0.0,0.037,0.0185,-0.1481,0.0,0.0,-0.2903,0.0,0.0,0.0,0.0645,0.0,0.0,0.0,-0.0645,0.0,0.129,0.5393,0.382,0.0,0.0,0.0337
2019-02-11 00:00:00+00:00,84.5,189.5,75.0,-0.1953,0.0237,0.0,0.0,0.0473,0.0,0.0,0.0,-0.0592,0.0,0.0237,-0.2164,-0.0211,0.0,0.0053,0.058,0.0,0.0633,0.0,-0.1135,-0.0106,0.0,0.6133,0.12,0.0133,0.0,0.1333
2019-02-12 00:00:00+00:00,288.0,96.0,57.0,-0.5191,-0.0035,0.0,0.0,0.0035,0.0278,0.0069,0.0017,0.0122,-0.0035,0.2674,-0.0104,-0.0208,0.026,0.0,0.1042,0.0,0.0,0.0,-0.0208,0.0,0.0,0.807,0.0702,-0.0175,-0.0175,0.0526
2019-02-13 00:00:00+00:00,1373.4,215.7,134.0,0.2927,-0.0266,-0.0,0.0011,0.0113,0.0015,0.0244,0.0252,0.099,0.0007,0.0465,0.0255,-0.0232,0.0,0.0,0.0232,-0.007,0.0417,0.0,-0.0626,0.0,0.0185,0.7537,0.097,0.0,0.0,0.1045
