utc_datetime,bid_open,bid_high,bid_low,bid_close
2016-12-26 00:00:00+00:00,1.45692,1.45967,1.45422,1.4565
2016-12-27 00:00:00+00:00,1.4565,1.45872,1.43277,1.45588
2016-12-28 00:00:00+00:00,1.45588,1.45604,-0.00022,1.45477
2016-12-29 00:00:00+00:00,1.45476,1.45532,-0.00022,1.44964
2016-12-30 00:00:00+00:00,1.44964,1.47302,-0.00022,1.46026
2016-12-31 00:00:00+00:00,1.46027,1.46601,-0.00022,1.45768
2017-01-03 00:00:00+00:00,1.45494,1.45678,1.45181,1.45303
2017-01-04 00:00:00+00:00,1.45304,1.45548,-0.00022,1.4408
2017-01-05 00:00:00+00:00,1.4408,1.4417,-0.00022,1.44006
2017-01-06 00:00:00+00:00,1.44006,1.46378,-0.00022,1.445
2017-01-07 00:00:00+00:00,1.445,1.44678,-0.00022,1.44246
2017-01-09 00:00:00+00:00,1.44313,1.44476,1.43982,1.43982
2017-01-10 00:00:00+00:00,1.43983,1.44148,-0.00022,1.43882
2017-01-11 00:00:00+00:00,1.43883,1.4427,-0.00022,1.43365
2017-01-12 00:00:00+00:00,1.43365,1.43472,-0.00022,1.42265
2017-01-13 00:00:00+00:00,1.42264,1.42368,-0.00022,1.41736
2017-01-14 00:00:00+00:00,1.41735,1.42516,-0.00022,1.41818
2017-01-16 00:00:00+00:00,1.41568,1.42011,1.41514,1.4171
2017-01-17 00:00:00+00:00,1.4171,1.42102,-0.00022,1.41882
2017-01-18 00:00:00+00:00,1.41882,1.42115,-0.00022,1.41655
2017-01-19 00:00:00+00:00,1.41656,1.41878,-0.00022,1.41505
2017-01-20 00:00:00+00:00,1.41504,1.41766,-0.00022,1.4086
2017-01-21 00:00:00+00:00,1.4086,1.41678,-0.00022,1.41614
2017-01-23 00:00:00+00:00,1.41571,1.41692,1.4145,1.41452
2017-01-24 00:00:00+00:00,1.41454,1.42221,-0.00022,1.41881
2017-01-25 00:00:00+00:00,1.41882,1.42182,-0.00022,1.41308
2017-01-26 00:00:00+00:00,1.41308,1.42744,-0.00022,1.41946
2017-01-27 00:00:00+00:00,1.41945,1.42267,-0.00022,1.41824
2017-01-28 00:00:00+00:00,1.41825,1.42224,-0.00022,1.41678
2017-01-30 00:00:00+00:00,1.41752,1.42038,1.4164,1.41852
2017-01-31 00:00:00+00:00,1.41852,1.42144,-0.00022,1.41516
2017-02-01 00:00:00+00:00,1.41518,1.42838,-0.00022,1.42512
2017-02-02 00:00:00+00:00,1.42513,1.42891,-0.00022,1.41954
2017-02-03 00:00:00+00:00,1.41951,1.41952,-0.00022,1.40568
2017-02-04 00:00:00+00:00,1.40568,1.4075,-0.00022,1.40304
2017-02-06 00:00:00+00:00,1.40762,1.40816,1.40343,1.40472
2017-02-07 00:00:00+00:00,1.40471,1.40745,-0.00022,1.40498
2017-02-08 00:00:00+00:00,1.405,1.40548,-0.00022,1.40104
2017-02-09 00:00:00+00:00,1.40104,1.40166,-0.00022,1.40068
2017-02-10 00:00:00+00:00,1.40068,1.40387,-0.00022,1.39775
2017-02-11 00:00:00+00:00,1.39774,1.39806,-0.00022,1.38599
2017-02-13 00:00:00+00:00,1.38278,1.38689,1.38269,1.38435
2017-02-14 00:00:00+00:00,1.38434,1.38887,-0.00022,1.38684
2017-02-15 00:00:00+00:00,1.38684,1.38701,-0.00022,1.3791
2017-02-16 00:00:00+00:00,1.37908,1.38026,-0.00022,1.37305
2017-02-17 00:00:00+00:00,1.37306,1.38782,-0.00022,1.38618
2017-02-18 00:00:00+00:00,1.38618,1.39004,-0.00022,1.38368
2017-02-20 00:00:00+00:00,1.38252,1.3861,1.38152,1.38581
2017-02-21 00:00:00+00:00,1.3858,1.38613,-0.00022,1.37946
2017-02-22 00:00:00+00:00,1.37945,1.38073,-0.00022,1.3731
2017-02-23 00:00:00+00:00,1.37312,1.37492,-0.00022,1.3707
2017-02-24 00:00:00+00:00,1.3707,1.37619,-0.00022,1.3721
2017-02-25 00:00:00+00:00,1.37212,1.38332,-0.00022,1.37522
2017-02-27 00:00:00+00:00,1.37576,1.37802,1.37442,1.37579
2017-02-28 00:00:00+00:00,1.3758,1.38154,-0.00022,1.37874
2017-03-01 00:00:00+00:00,1.37874,1.38354,-0.00022,1.38275
2017-03-02 00:00:00+00:00,1.38276,1.38332,-0.00022,1.37535
2017-03-03 00:00:00+00:00,1.37534,1.38929,-0.00022,1.38734
2017-03-04 00:00:00+00:00,1.38732,1.39822,-0.00022,1.39798
