utc_datetime,bid_open,bid_high,bid_low,bid_close
2016-12-26 00:00:00+00:00,86.706,86.7735,86.556,86.749
2016-12-27 00:00:00+00:00,86.748,86.865,-0.0165,86.6325
2016-12-28 00:00:00+00:00,86.632,86.849,-0.0165,86.5195
2016-12-29 00:00:00+00:00,86.5205,86.7985,-0.0165,86.391
2016-12-30 00:00:00+00:00,86.3905,86.4615,-0.0165,86.2735
2016-12-31 00:00:00+00:00,86.276,87.0825,-0.0165,87.0395
2017-01-03 00:00:00+00:00,87.487,87.565,87.1025,87.376
2017-01-04 00:00:00+00:00,87.3765,88.234,-0.0165,87.6325
2017-01-05 00:00:00+00:00,87.6335,88.419,-0.0165,88.0705
2017-01-06 00:00:00+00:00,88.07,88.0725,-0.0165,87.17
2017-01-07 00:00:00+00:00,87.1695,88.5155,-0.0165,88.3835
2017-01-09 00:00:00+00:00,88.3105,88.482,88.2315,88.464
2017-01-10 00:00:00+00:00,88.466,88.644,-0.0165,87.75
2017-01-11 00:00:00+00:00,87.748,87.8605,-0.0165,87.463
2017-01-12 00:00:00+00:00,87.462,88.194,-0.0165,87.415
2017-01-13 00:00:00+00:00,87.416,87.6175,-0.0165,87.1815
2017-01-14 00:00:00+00:00,87.1805,87.737,-0.0165,87.267
2017-01-16 00:00:00+00:00,86.9625,87.161,86.9115,86.9905
2017-01-17 00:00:00+00:00,86.99,87.121,-0.0165,86.6265
2017-01-18 00:00:00+00:00,86.628,86.947,-0.0165,86.406
2017-01-19 00:00:00+00:00,86.407,86.831,-0.0165,86.4665
2017-01-20 00:00:00+00:00,86.4655,86.76,-0.0165,86.261
2017-01-21 00:00:00+00:00,86.2625,86.3795,-0.0165,85.915
2017-01-23 00:00:00+00:00,85.7405,85.867,85.472,85.5295
2017-01-24 00:00:00+00:00,85.531,85.6615,-0.0165,85.18
2017-01-25 00:00:00+00:00,85.1785,86.6135,-0.0165,86.533
2017-01-26 00:00:00+00:00,86.5355,87.086,-0.0165,86.6585
2017-01-27 00:00:00+00:00,86.6605,87.586,-0.0165,87.3925
2017-01-28 00:00:00+00:00,87.393,87.9575,-0.0165,87.5685
2017-01-30 00:00:00+00:00,87.2665,87.5065,87.252,87.3055
2017-01-31 00:00:00+00:00,87.306,87.367,-0.0165,86.743
2017-02-01 00:00:00+00:00,86.742,86.939,-0.0165,86.474
2017-02-02 00:00:00+00:00,86.4745,87.1175,-0.0165,86.8095
2017-02-03 00:00:00+00:00,86.809,86.9075,-0.0165,86.571
2017-02-04 00:00:00+00:00,86.572,86.8915,-0.0165,86.4215
2017-02-06 00:00:00+00:00,86.223,86.528,86.2225,86.511
2017-02-07 00:00:00+00:00,86.5105,86.5545,-0.0165,85.448
2017-02-08 00:00:00+00:00,85.4475,85.505,-0.0165,85.179
2017-02-09 00:00:00+00:00,85.1785,85.398,-0.0165,85.1545
2017-02-10 00:00:00+00:00,85.1535,86.3505,-0.0165,86.3235
2017-02-11 00:00:00+00:00,86.322,86.9245,-0.0165,86.572
2017-02-13 00:00:00+00:00,86.759,86.873,86.6775,86.832
2017-02-14 00:00:00+00:00,86.832,87.15,-0.0165,86.955
2017-02-15 00:00:00+00:00,86.954,87.508,-0.0165,87.3525
2017-02-16 00:00:00+00:00,87.3535,87.718,-0.0165,87.309
2017-02-17 00:00:00+00:00,87.308,87.347,-0.0165,86.644
2017-02-18 00:00:00+00:00,86.6465,86.86,-0.0165,86.1745
2017-02-20 00:00:00+00:00,86.156,86.442,86.1445,86.251
2017-02-21 00:00:00+00:00,86.2515,86.5215,-0.0165,86.419
2017-02-22 00:00:00+00:00,86.418,86.564,-0.0165,86.45
2017-02-23 00:00:00+00:00,86.451,86.5945,-0.0165,86.1345
2017-02-24 00:00:00+00:00,86.1355,86.251,-0.0165,86.0
2017-02-25 00:00:00+00:00,85.999,86.165,-0.0165,85.5165
2017-02-27 00:00:00+00:00,85.57,85.687,85.466,85.4885
2017-02-28 00:00:00+00:00,85.4875,85.7835,-0.0165,85.478
2017-03-01 00:00:00+00:00,85.478,85.5035,-0.0165,84.934
2017-03-02 00:00:00+00:00,84.9345,85.694,-0.0165,85.4395
