utc_datetime,bid_open,bid_high,bid_low,bid_close
2016-12-26 00:00:00+00:00,0.68938,0.68938,0.68663,0.68799
2016-12-27 00:00:00+00:00,0.68801,0.69251,-0.00019,0.68809
2016-12-28 00:00:00+00:00,0.6881,0.69025,-0.00019,0.68945
2016-12-29 00:00:00+00:00,0.68945,0.693,-0.00019,0.69229
2016-12-30 00:00:00+00:00,0.69229,0.69777,-0.00019,0.69649
2016-12-31 00:00:00+00:00,0.69649,0.69735,-0.00019,0.69451
2017-01-03 00:00:00+00:00,0.69292,0.69357,0.69087,0.69282
2017-01-04 00:00:00+00:00,0.69281,0.69728,-0.00019,0.69183
2017-01-05 00:00:00+00:00,0.69183,0.69735,-0.00019,0.69654
2017-01-06 00:00:00+00:00,0.69655,0.70419,-0.00019,0.70177
2017-01-07 00:00:00+00:00,0.70177,0.70423,-0.00019,0.69615
2017-01-09 00:00:00+00:00,0.69631,0.69661,0.69549,0.69656
2017-01-10 00:00:00+00:00,0.69655,0.70308,-0.00019,0.70115
2017-01-11 00:00:00+00:00,0.70115,0.7046,-0.00019,0.69809
2017-01-12 00:00:00+00:00,0.69809,0.70859,-0.00019,0.70627
2017-01-13 00:00:00+00:00,0.70627,0.71427,-0.00019,0.71104
2017-01-14 00:00:00+00:00,0.71103,0.71399,-0.00019,0.71233
2017-01-16 00:00:00+00:00,0.71001,0.71472,0.70993,0.71261
2017-01-17 00:00:00+00:00,0.71261,0.71273,-0.00019,0.70968
2017-01-18 00:00:00+00:00,0.70967,0.72179,-0.00019,0.71999
2017-01-19 00:00:00+00:00,0.71998,0.72087,-0.00019,0.71273
2017-01-20 00:00:00+00:00,0.71273,0.71985,-0.00019,0.71915
2017-01-21 00:00:00+00:00,0.71915,0.72234,-0.00019,0.71625
2017-01-23 00:00:00+00:00,0.71693,0.71874,0.71531,0.71863
2017-01-24 00:00:00+00:00,0.71863,0.72631,-0.00019,0.72335
2017-01-25 00:00:00+00:00,0.72334,0.72754,-0.00019,0.72509
2017-01-26 00:00:00+00:00,0.72509,0.73117,-0.00019,0.72979
2017-01-27 00:00:00+00:00,0.72979,0.73055,-0.00019,0.72422
2017-01-28 00:00:00+00:00,0.72421,0.72829,-0.00019,0.72627
2017-01-30 00:00:00+00:00,0.72679,0.72814,0.72637,0.72708
2017-01-31 00:00:00+00:00,0.72709,0.72943,-0.00019,0.72925
2017-02-01 00:00:00+00:00,0.72926,0.73484,-0.00019,0.72905
2017-02-02 00:00:00+00:00,0.72906,0.72935,-0.00019,0.72548
2017-02-03 00:00:00+00:00,0.72547,0.73359,-0.00019,0.72833
2017-02-04 00:00:00+00:00,0.72834,0.73293,-0.00019,0.73135
2017-02-06 00:00:00+00:00,0.73001,0.73177,0.72949,0.73117
2017-02-07 00:00:00+00:00,0.73117,0.73255,-0.00019,0.7315
2017-02-08 00:00:00+00:00,0.7315,0.73741,-0.00019,0.72947
2017-02-09 00:00:00+00:00,0.72947,0.73319,-0.00019,0.72321
2017-02-10 00:00:00+00:00,0.72321,0.72365,-0.00019,0.71879
2017-02-11 00:00:00+00:00,0.71878,0.72084,-0.00019,0.71945
2017-02-13 00:00:00+00:00,0.71965,0.72069,0.71855,0.71887
2017-02-14 00:00:00+00:00,0.71888,0.72165,-0.00019,0.71777
2017-02-15 00:00:00+00:00,0.71777,0.71959,-0.00019,0.71703
2017-02-16 00:00:00+00:00,0.71704,0.72288,-0.00019,0.72199
2017-02-17 00:00:00+00:00,0.72199,0.72411,-0.00019,0.72125
2017-02-18 00:00:00+00:00,0.72125,0.72185,-0.00019,0.71829
2017-02-20 00:00:00+00:00,0.71891,0.71968,0.71783,0.71784
2017-02-21 00:00:00+00:00,0.71783,0.71893,-0.00019,0.71721
2017-02-22 00:00:00+00:00,0.71721,0.71747,-0.00019,0.71605
2017-02-23 00:00:00+00:00,0.71604,0.71973,-0.00019,0.71787
2017-02-24 00:00:00+00:00,0.71786,0.72449,-0.00019,0.72281
2017-02-25 00:00:00+00:00,0.72281,0.72362,-0.00019,0.71948
2017-02-27 00:00:00+00:00,0.72007,0.72034,0.71853,0.71873
2017-02-28 00:00:00+00:00,0.71873,0.72257,-0.00019,0.71803
2017-03-01 00:00:00+00:00,0.71804,0.72355,-0.00019,0.71699
2017-03-02 00:00:00+00:00,0.71699,0.71854,-0.00019,0.71151
2017-03-03 00:00:00+00:00,0.71151,0.71447,-0.00019,0.70578
2017-03-04 00:00:00+00:00,0.70579,0.70645,-0.00019,0.70418
2017-03-06 00:00:00+00:00,0.70225,0.7036,0.70174,0.70356
2017-03-07 00:00:00+00:00,0.70355,0.70437,-0.00019,0.6993
2017-03-08 00:00:00+00:00,0.69929,0.70167,-0.00019,0.69603
2017-03-09 00:00:00+00:00,0.69602,0.69762,-0.00019,0.69135
2017-03-10 00:00:00+00:00,0.69135,0.69155,-0.00019,0.68939
2017-03-11 00:00:00+00:00,0.68939,0.69459,-0.00019,0.69291
2017-03-13 00:00:00+00:00,0.69349,0.69365,0.6916,0.69203
2017-03-14 00:00:00+00:00,0.69203,0.69479,-0.00019,0.69169
2017-03-15 00:00:00+00:00,0.69168,0.69383,-0.00019,0.69269
2017-03-16 00:00:00+00:00,0.6927,0.70471,-0.00019,0.70238
2017-03-17 00:00:00+00:00,0.70239,0.70411,-0.00019,0.69801
2017-03-18 00:00:00+00:00,0.69801,0.70386,-0.00019,0.70117
2017-03-20 00:00:00+00:00,0.70169,0.70261,0.70119,0.70251
2017-03-21 00:00:00+00:00,0.70251,0.70718,-0.00019,0.70473
2017-03-22 00:00:00+00:00,0.70473,0.70881,-0.00019,0.7039
2017-03-23 00:00:00+00:00,0.70389,0.70711,-0.00019,0.70368
2017-03-24 00:00:00+00:00,0.70367,0.70535,-0.00019,0.70263
2017-03-25 00:00:00+00:00,0.70263,0.70411,-0.00019,0.70283
2017-03-27 00:00:00+00:00,0.70339,0.70429,0.70291,0.70424
2017-03-28 00:00:00+00:00,0.70425,0.70661,-0.00019,0.70444
2017-03-29 00:00:00+00:00,0.70443,0.70463,-0.00019,0.70053
2017-03-30 00:00:00+00:00,0.70053,0.70425,-0.00019,0.70319
2017-03-31 00:00:00+00:00,0.70319,0.70351,-0.00019,0.70013
2017-04-01 00:00:00+00:00,0.70013,0.70153,-0.00019,0.70115
2017-04-03 00:00:00+00:00,0.70042,0.70111,0.70001,0.70012
2017-04-04 00:00:00+00:00,0.70011,0.70204,-0.00019,0.70148
2017-04-05 00:00:00+00:00,0.70148,0.70163,-0.00019,0.69737
2017-04-06 00:00:00+00:00,0.69736,0.69848,-0.00019,0.69732
2017-04-07 00:00:00+00:00,0.69731,0.69882,-0.00019,0.69697
2017-04-08 00:00:00+00:00,0.69697,0.6994,-0.00019,0.69366
2017-04-10 00:00:00+00:00,0.69334,0.69413,0.6932,0.69384
2017-04-11 00:00:00+00:00,0.69385,0.69693,-0.00019,0.69611
2017-04-12 00:00:00+00:00,0.6961,0.69635,-0.00019,0.69543
2017-04-13 00:00:00+00:00,0.69543,0.69959,-0.00019,0.69889
2017-04-14 00:00:00+00:00,0.69889,0.70133,-0.00019,0.69915
2017-04-15 00:00:00+00:00,0.69914,0.70068,-0.00019,0.70019
2017-04-17 00:00:00+00:00,0.69987,0.70149,0.69965,0.70113
2017-04-18 00:00:00+00:00,0.70113,0.70345,-0.00019,0.70105
2017-04-19 00:00:00+00:00,0.70105,0.70477,-0.00019,0.70429
2017-04-20 00:00:00+00:00,0.70429,0.7051,-0.00019,0.70363
2017-04-21 00:00:00+00:00,0.70363,0.70501,-0.00019,0.69871
2017-04-22 00:00:00+00:00,0.69872,0.70315,-0.00019,0.70273
2017-04-24 00:00:00+00:00,0.70376,0.70415,0.70203,0.70395
2017-04-25 00:00:00+00:00,0.70395,0.70454,-0.00019,0.70103
2017-04-26 00:00:00+00:00,0.70103,0.70129,-0.00019,0.69483
2017-04-27 00:00:00+00:00,0.69483,0.69501,-0.00019,0.69004
2017-04-28 00:00:00+00:00,0.69003,0.69189,-0.00019,0.68801
2017-04-29 00:00:00+00:00,0.68801,0.68837,-0.00019,0.68646
2017-05-01 00:00:00+00:00,0.68621,0.68771,0.68557,0.68719
2017-05-02 00:00:00+00:00,0.68718,0.69215,-0.00019,0.69199
2017-05-03 00:00:00+00:00,0.69199,0.69671,-0.00019,0.69605
2017-05-04 00:00:00+00:00,0.69605,0.69609,-0.00019,0.68833
2017-05-05 00:00:00+00:00,0.68833,0.68894,-0.00019,0.68709
2017-05-06 00:00:00+00:00,0.6871,0.69211,-0.00019,0.69185
2017-05-08 00:00:00+00:00,0.69039,0.69053,0.68953,0.68984
2017-05-09 00:00:00+00:00,0.68984,0.69437,-0.00019,0.69208
2017-05-10 00:00:00+00:00,0.69208,0.69233,-0.00019,0.68929
2017-05-11 00:00:00+00:00,0.68929,0.69737,-0.00019,0.68289
2017-05-12 00:00:00+00:00,0.68289,0.68617,-0.00019,0.68405
2017-05-13 00:00:00+00:00,0.68405,0.68688,-0.00019,0.68585
