utc_datetime,bid_open,bid_high,bid_low,bid_close
2016-12-26 00:00:00+00:00,80.907,80.9235,80.504,80.712
2016-12-27 00:00:00+00:00,80.7145,81.0535,-0.019,80.642
2016-12-28 00:00:00+00:00,80.6445,81.0945,-0.019,81.002
2016-12-29 00:00:00+00:00,81.003,81.5115,-0.019,81.062
2016-12-30 00:00:00+00:00,81.0625,81.216,-0.019,81.017
2016-12-31 00:00:00+00:00,81.0175,81.4585,-0.019,81.163
2017-01-03 00:00:00+00:00,81.4735,81.5735,81.1735,81.382
2017-01-04 00:00:00+00:00,81.383,82.0115,-0.019,81.3895
2017-01-05 00:00:00+00:00,81.389,81.9975,-0.019,81.5885
2017-01-06 00:00:00+00:00,81.589,81.6035,-0.019,80.9485
2017-01-07 00:00:00+00:00,80.949,81.6095,-0.019,81.445
2017-01-09 00:00:00+00:00,81.499,81.619,81.439,81.6055
2017-01-10 00:00:00+00:00,81.606,81.762,-0.019,81.329
2017-01-11 00:00:00+00:00,81.328,81.448,-0.019,80.893
2017-01-12 00:00:00+00:00,80.8935,81.5245,-0.019,81.2935
2017-01-13 00:00:00+00:00,81.294,81.6265,-0.019,81.543
2017-01-14 00:00:00+00:00,81.5445,81.9005,-0.019,81.6205
2017-01-16 00:00:00+00:00,81.128,81.621,81.1155,81.405
2017-01-17 00:00:00+00:00,81.4045,81.4655,-0.019,81.024
2017-01-18 00:00:00+00:00,81.0245,83.24,-0.019,81.2865
2017-01-19 00:00:00+00:00,81.285,81.82,-0.019,81.7615
2017-01-20 00:00:00+00:00,81.76,82.7215,-0.019,82.66
2017-01-21 00:00:00+00:00,82.6595,82.8475,-0.019,82.056
2017-01-23 00:00:00+00:00,81.9195,82.0555,81.757,81.79
2017-01-24 00:00:00+00:00,81.7905,82.033,-0.019,81.587
2017-01-25 00:00:00+00:00,81.5865,82.6085,-0.019,82.5655
2017-01-26 00:00:00+00:00,82.566,82.944,-0.019,82.6675
2017-01-27 00:00:00+00:00,82.668,83.0335,-0.019,82.8695
2017-01-28 00:00:00+00:00,82.8685,83.7885,-0.019,83.5935
2017-01-30 00:00:00+00:00,83.3415,83.6095,83.2725,83.3655
2017-01-31 00:00:00+00:00,83.3665,83.4145,-0.019,82.9085
2017-02-01 00:00:00+00:00,82.908,82.9175,-0.019,82.2215
2017-02-02 00:00:00+00:00,82.223,82.6735,-0.019,82.1985
2017-02-03 00:00:00+00:00,82.197,82.5735,-0.019,82.167
2017-02-04 00:00:00+00:00,82.166,82.553,-0.019,82.358
2017-02-06 00:00:00+00:00,82.053,82.371,81.9975,82.3685
2017-02-07 00:00:00+00:00,82.368,82.441,-0.019,81.8065
2017-02-08 00:00:00+00:00,81.8055,82.5,-0.019,81.982
2017-02-09 00:00:00+00:00,81.9815,82.1445,-0.019,80.9805
2017-02-10 00:00:00+00:00,80.9805,81.6025,-0.019,81.5355
2017-02-11 00:00:00+00:00,81.5345,81.8585,-0.019,81.5465
2017-02-13 00:00:00+00:00,81.797,81.9475,81.727,81.9035
2017-02-14 00:00:00+00:00,81.903,82.084,-0.019,81.6035
2017-02-15 00:00:00+00:00,81.6025,82.1895,-0.019,81.9515
2017-02-16 00:00:00+00:00,81.9525,82.791,-0.019,82.402
2017-02-17 00:00:00+00:00,82.401,82.5825,-0.019,81.7345
2017-02-18 00:00:00+00:00,81.734,81.9125,-0.019,81.092
2017-02-20 00:00:00+00:00,81.158,81.247,81.0275,81.0615
2017-02-21 00:00:00+00:00,81.0605,81.4435,-0.019,81.2435
2017-02-22 00:00:00+00:00,81.244,81.431,-0.019,81.3975
2017-02-23 00:00:00+00:00,81.397,81.5325,-0.019,81.4145
2017-02-24 00:00:00+00:00,81.414,81.7285,-0.019,81.462
2017-02-25 00:00:00+00:00,81.4615,81.575,-0.019,80.645
2017-02-27 00:00:00+00:00,80.7315,80.8345,80.627,80.6305
2017-02-28 00:00:00+00:00,80.631,81.22,-0.019,80.9605
2017-03-01 00:00:00+00:00,80.959,81.147,-0.019,81.0935
2017-03-02 00:00:00+00:00,81.0925,81.451,-0.019,81.2015
2017-03-03 00:00:00+00:00,81.2005,81.4815,-0.019,80.71
2017-03-04 00:00:00+00:00,80.7105,80.763,-0.019,80.164
2017-03-06 00:00:00+00:00,79.999,80.2285,79.911,80.0805
2017-03-07 00:00:00+00:00,80.08,80.097,-0.019,79.6575
2017-03-08 00:00:00+00:00,79.657,79.919,-0.019,79.2975
2017-03-09 00:00:00+00:00,79.298,79.4715,-0.019,79.1045
2017-03-10 00:00:00+00:00,79.1035,79.421,-0.019,79.382
2017-03-11 00:00:00+00:00,79.3825,80.0445,-0.019,79.4915
2017-03-13 00:00:00+00:00,79.5495,79.5965,79.4065,79.422
2017-03-14 00:00:00+00:00,79.4215,79.666,-0.019,79.4915
2017-03-15 00:00:00+00:00,79.491,79.567,-0.019,79.4255
2017-03-16 00:00:00+00:00,79.425,79.9215,-0.019,79.645
2017-03-17 00:00:00+00:00,79.6445,79.7455,-0.019,79.119
2017-03-18 00:00:00+00:00,79.118,79.4895,-0.019,79.0045
2017-03-20 00:00:00+00:00,79.06,79.1815,78.9965,79.16
2017-03-21 00:00:00+00:00,79.16,79.551,-0.019,79.3305
2017-03-22 00:00:00+00:00,79.33,79.571,-0.019,78.5095
2017-03-23 00:00:00+00:00,78.509,78.6395,-0.019,78.371
2017-03-24 00:00:00+00:00,78.3705,78.5005,-0.019,77.9915
2017-03-25 00:00:00+00:00,77.9925,78.2735,-0.019,78.172
2017-03-27 00:00:00+00:00,78.004,78.12,77.754,77.857
2017-03-28 00:00:00+00:00,77.8575,78.108,-0.019,78.03
2017-03-29 00:00:00+00:00,78.0295,78.053,-0.019,77.9205
2017-03-30 00:00:00+00:00,77.921,78.195,-0.019,78.16
2017-03-31 00:00:00+00:00,78.1595,78.325,-0.019,78.2335
2017-04-01 00:00:00+00:00,78.234,78.3915,-0.019,78.058
2017-04-03 00:00:00+00:00,78.046,78.136,77.9005,77.9075
2017-04-04 00:00:00+00:00,77.906,78.098,-0.019,77.646
2017-04-05 00:00:00+00:00,77.645,77.6625,-0.019,77.3025
2017-04-06 00:00:00+00:00,77.303,77.504,-0.019,76.9855
2017-04-07 00:00:00+00:00,76.9845,77.45,-0.019,77.29
2017-04-08 00:00:00+00:00,77.2895,77.359,-0.019,77.108
2017-04-10 00:00:00+00:00,76.9975,77.242,76.979,77.173
2017-04-11 00:00:00+00:00,77.1725,77.4165,-0.019,77.0565
2017-04-12 00:00:00+00:00,77.057,77.095,-0.019,76.186
2017-04-13 00:00:00+00:00,76.185,76.3255,-0.019,76.1
2017-04-14 00:00:00+00:00,76.1005,76.568,-0.019,76.2875
2017-04-15 00:00:00+00:00,76.286,76.395,-0.019,76.0805
2017-04-17 00:00:00+00:00,76.07,76.208,75.911,75.9425
2017-04-18 00:00:00+00:00,75.9415,76.5315,-0.019,76.5065
