utc_datetime,PRICE_TREND_MVAV_1440_mean,PRICE_TREND_MVAV_4320_mean,PRICE_TREND_MVAV_7200_mean,PRICE_OSCILLATOR_RSI_1440_mean,PRICE_OSCILLATOR_RSI_4320_mean,PRICE_OSCILLATOR_RSI_7200_mean,PRICE_HIBRID_BBAND_U_1440_mean,PRICE_HIBRID_BBAND_M_1440_mean,PRICE_HIBRID_BBAND_L_1440_mean,PRICE_HIBRID_BBAND_U_4320_mean,PRICE_HIBRID_BBAND_M_4320_mean,PRICE_HIBRID_BBAND_L_4320_mean,PRICE_HIBRID_BBAND_U_7200_mean,PRICE_HIBRID_BBAND_M_7200_mean,PRICE_HIBRID_BBAND_L_7200_mean,PRICE_TECH_ENVELOPE_1440_mean,PRICE_TECH_ENVELOPE_4320_mean,PRICE_TECH_ENVELOPE_7200_mean,PRICE_TECH_STOCH_K_1440_mean,PRICE_TECH_STOCH_D_1440_mean,PRICE_TECH_STOCH_K_4320_mean,PRICE_TECH_STOCH_D_4320_mean,PRICE_TECH_STOCH_K_7200_mean,PRICE_TECH_STOCH_D_7200_mean,PRICE_TECH_MACD_1440_mean,PRICE_TECH_MACD_SIGNAL_1440_mean,PRICE_TECH_MACD_HIST_1440_mean,PRICE_TECH_MACD_4320_mean,PRICE_TECH_MACD_SIGNAL_4320_mean,PRICE_TECH_MACD_HIST_4320_mean,PRICE_TECH_MACD_7200_mean,PRICE_TECH_MACD_SIGNAL_7200_mean,PRICE_TECH_MACD_HIST_7200_mean,PRICE_TECH_ICHIMOKU_ISA_1440_mean,PRICE_TECH_ICHIMOKU_ISB_4160_mean,PRICE_TECH_ICHIMOKU_ITS_1440_mean,PRICE_TECH_ICHIMOKU_IKS_4160_mean,PRICE_TECH_SAR_price_mean,PRICE_TECH_PSL_1440_mean,PRICE_TECH_PSL_4320_mean,PRICE_TECH_PSL_7200_mean,PRICE_VOL_ATR_1440_mean,PRICE_VOL_ATR_4320_mean,PRICE_VOL_ATR_7200_mean,PRICE_TECH_ADX_1440_mean,PRICE_TECH_ADX_4320_mean,PRICE_TECH_ADX_7200_mean,PRICE_TECH_MOM_1440_mean,PRICE_TECH_MOM_4320_mean,PRICE_TECH_MOM_7200_mean,trmi_SENTIMENT_CUR_USD_NEWS_mean,trmi_SENTIMENT_CUR_JPY_NEWS_mean,PRICE_TREND_MVAV_1440_std,PRICE_TREND_MVAV_4320_std,PRICE_TREND_MVAV_7200_std,PRICE_OSCILLATOR_RSI_1440_std,PRICE_OSCILLATOR_RSI_4320_std,PRICE_OSCILLATOR_RSI_7200_std,PRICE_HIBRID_BBAND_U_1440_std,PRICE_HIBRID_BBAND_M_1440_std,PRICE_HIBRID_BBAND_L_1440_std,PRICE_HIBRID_BBAND_U_4320_std,PRICE_HIBRID_BBAND_M_4320_std,PRICE_HIBRID_BBAND_L_4320_std,PRICE_HIBRID_BBAND_U_7200_std,PRICE_HIBRID_BBAND_M_7200_std,PRICE_HIBRID_BBAND_L_7200_std,PRICE_TECH_ENVELOPE_1440_std,PRICE_TECH_ENVELOPE_4320_std,PRICE_TECH_ENVELOPE_7200_std,PRICE_TECH_STOCH_K_1440_std,PRICE_TECH_STOCH_D_1440_std,PRICE_TECH_STOCH_K_4320_std,PRICE_TECH_STOCH_D_4320_std,PRICE_TECH_STOCH_K_7200_std,PRICE_TECH_STOCH_D_7200_std,PRICE_TECH_MACD_1440_std,PRICE_TECH_MACD_SIGNAL_1440_std,PRICE_TECH_MACD_HIST_1440_std,PRICE_TECH_MACD_4320_std,PRICE_TECH_MACD_SIGNAL_4320_std,PRICE_TECH_MACD_HIST_4320_std,PRICE_TECH_MACD_7200_std,PRICE_TECH_MACD_SIGNAL_7200_std,PRICE_TECH_MACD_HIST_7200_std,PRICE_TECH_ICHIMOKU_ISA_1440_std,PRICE_TECH_ICHIMOKU_ISB_4160_std,PRICE_TECH_ICHIMOKU_ITS_1440_std,PRICE_TECH_ICHIMOKU_IKS_4160_std,PRICE_TECH_SAR_price_std,PRICE_TECH_PSL_1440_std,PRICE_TECH_PSL_4320_std,PRICE_TECH_PSL_7200_std,PRICE_VOL_ATR_1440_std,PRICE_VOL_ATR_4320_std,PRICE_VOL_ATR_7200_std,PRICE_TECH_ADX_1440_std,PRICE_TECH_ADX_4320_std,PRICE_TECH_ADX_7200_std,PRICE_TECH_MOM_1440_std,PRICE_TECH_MOM_4320_std,PRICE_TECH_MOM_7200_std,trmi_SENTIMENT_CUR_USD_NEWS_std,trmi_SENTIMENT_CUR_JPY_NEWS_std,trmi_SITUATION_COUMKT_USD_NEWS_mean,trmi_SITUATION_COUMKT_JPY_NEWS_mean,trmi_CUR_USD_NEWS_mean,trmi_CUR_JPY_NEWS_mean,trmi_SITUATION_COUMKT_USD_NEWS_std,trmi_SITUATION_COUMKT_JPY_NEWS_std,trmi_CUR_USD_NEWS_std,trmi_CUR_JPY_NEWS_std,trmi_TONE_CUR_USD_NEWS_mean,trmi_TONE_CUR_JPY_NEWS_mean,trmi_TONE_CUR_USD_NEWS_std,trmi_TONE_CUR_JPY_NEWS_std,trmi_TRADE_ADVICE_CUR_USD_NEWS_mean,trmi_TRADE_ADVICE_CUR_JPY_NEWS_mean,trmi_TRADE_ADVICE_CUR_USD_NEWS_std,trmi_TRADE_ADVICE_CUR_JPY_NEWS_std
2020-02-03 00:00:00+00:00,1.66972,1.63761,1.42897,-1.63058,-1.58702,-1.57559,1.69647,1.66972,0.99781,1.49627,1.63761,1.3927,0.31806,1.42897,1.59651,-1.63734,-1.63742,-1.63835,-0.53549,0.93432,0.09683,0.95147,0.92178,0.83968,-1.1341,0.16959,-1.53456,0.07593,0.41191,-0.10926,0.11053,0.0805,-0.06185,1.03496,1.59394,1.57481,1.65193,-0.31554,-1.07486,-1.20291,1.07655,1.58915,1.48019,1.44874,-0.02301,-1.01307,-0.94661,-1.54446,-1.40172,-0.46087,1.09941,-1.27652,-0.9108,-0.9666,-1.00034,-1.02276,-1.01368,-0.99661,-0.7608,-0.9108,-1.29728,-1.184,-0.9666,-1.15311,-1.29868,-1.00034,-0.95197,-0.89594,-0.89684,-0.89676,-1.53285,-1.23655,-1.35013,-0.90544,-0.96646,-0.83803,-1.16001,-1.50364,-1.21111,-1.2051,-0.57853,-1.21476,-0.85027,-1.28796,-0.99474,-1.04424,-1.04758,-1.13736,-1.10897,1.71096,-1.1565,-1.27144,-0.79364,-1.40449,-1.31523,-1.19077,-1.17062,-1.0245,-1.17111,-1.36151,-1.21328,-1.17652,-1.38066,-1.522,0.40606,-0.31517,0,0,-0.86003,-1.05828,0,0,0.69886,0.10692,-1.57894,-1.49656,-0.68863,0.38698,-1.55549,-1.62595
2020-02-04 00:00:00+00:00,-0.5365,0.17361,0.10207,0.20673,0.04865,0.07159,-0.15653,-0.5365,-1.38629,0.56058,0.17361,-0.43393,-0.0459,0.10207,0.15835,-0.62682,-0.62992,-0.63058,-0.7252,-0.92962,-0.76007,0.41908,0.18261,1.18573,-0.96711,-1.71093,-0.00328,-1.5044,-0.47103,-1.25473,-1.02356,-0.12277,-0.68225,0.36344,0.45843,-0.20101,0.26766,-0.63015,-0.76249,-0.90565,0.36285,0.86192,1.08854,1.12354,-0.885,-1.06725,-1.16771,-0.17891,-0.62071,1.6009,-0.65737,-0.81229,0.35824,0.13223,-0.0441,-0.01911,0.03871,-0.0328,1.00255,0.35824,-0.67776,-0.0947,0.13223,0.11629,-0.37895,-0.0441,0.06562,-0.28718,-0.28872,-0.28979,0.24916,0.22448,-0.83929,-0.31935,-0.29412,-0.12205,0.58466,-0.11165,1.12738,-0.52262,1.6782,-0.4,1.08597,0.86205,-0.15369,-0.24486,-0.2819,0.33833,-0.03401,-0.39807,-0.45007,-0.32252,1.56536,-0.17102,-0.60816,-0.42926,0.55245,0.39775,0.77464,1.60805,-0.43432,0.05295,0.83412,-0.66641,0.72715,0.51343,0,0,-0.54769,-0.77017,0,0,0.28082,1.24879,1.31695,-0.43554,-0.01799,-0.10011,0.70146,-0.38139
2020-02-05 00:00:00+00:00,-1.42998,-1.53574,-1.56123,1.58603,1.59441,1.63162,-1.14265,-1.42998,-1.60488,-1.22286,-1.53574,-1.66521,-1.53656,-1.56123,-1.5502,1.24037,1.24096,1.24102,1.41477,0.95243,0.24689,-0.85492,1.60936,1.19034,1.50196,0.89671,1.50817,1.30628,-1.07186,1.4251,-0.08381,-1.00483,1.22082,-1.44518,-1.45827,-1.44522,-1.5384,-1.12983,1.75385,1.33372,1.07165,-0.43421,0.61148,0.85908,1.40352,-1.28322,-1.5887,1.57281,1.27594,1.6164,0.35967,-0.95435,0.31709,1.19975,1.34962,0.97038,1.25496,1.2792,-0.59774,0.31709,1.5318,0.80842,1.19975,1.47693,1.45135,1.34962,1.23812,1.25376,1.25773,1.25894,0.39329,0.33125,1.73058,-0.20788,1.74926,1.00798,1.71276,1.73811,0.70752,1.77129,1.28304,1.76007,1.60984,-0.17812,1.74747,1.39742,1.44338,0.27189,1.19363,-0.63412,1.75389,1.47504,0.92251,-0.64092,-0.68477,-0.82464,1.73529,0.68834,0.23748,0.55471,1.25322,1.15388,-0.05846,0.1384,0.64505,1.7573,0,0,-0.04719,1.61976,0,0,-0.94287,0.28367,0.02427,-0.24739,1.66145,-0.52043,-0.54317,0.20101
2020-02-06 00:00:00+00:00,-0.72155,-1.36427,-1.45101,1.19324,1.4019,1.44711,-0.61279,-0.72155,-0.84261,-0.97543,-1.36427,-1.52083,-1.36685,-1.45101,-1.49559,1.48254,1.48438,1.48505,1.19207,1.41627,1.77092,1.5323,1.745,1.66935,1.56978,1.7216,0.75822,1.74165,1.74958,1.65334,1.74343,-0.59635,1.67276,-1.51961,-1.55804,-0.91074,-1.36693,-0.74953,1.34518,1.56775,1.62604,-1.14935,-0.18204,0.55998,1.75304,1.0951,-0.57619,1.02734,1.41818,1.36757,-0.26174,-1.53656,-0.7481,-0.51568,-0.24245,-0.68387,-0.44079,-0.31111,-0.39827,-0.7481,-0.05151,-0.70582,-0.51568,0.08041,-0.50545,-0.24245,0.09024,-0.08018,-0.07665,-0.07408,-1.05465,-0.9861,1.19283,1.77039,1.0792,1.68422,-0.48032,0.58636,-0.10589,1.16976,1.72738,0.10871,1.46869,0.33346,0.96652,0.10586,0.09424,-0.62782,-0.4891,-0.48788,0.16297,0.51311,1.04738,0.67448,0.7313,0.73595,-0.08758,1.19922,0.69608,-0.21479,0.81817,0.17376,-0.48678,0.97102,0.67835,-0.3456,0,0,1.44149,1.39864,0,0,-1.43072,-1.18955,0.64563,0.92105,1.03526,-0.19704,-0.5604,0.29719
2020-02-07 00:00:00+00:00,-0.25658,-0.7956,-1.07181,0.67435,1.02377,1.09535,-0.60089,-0.25658,0.33923,-0.34762,-0.7956,-0.99136,-0.69146,-1.07181,-1.23735,1.2101,1.20978,1.2114,0.78262,0.85349,1.41698,1.73072,1.55108,1.66399,1.01626,1.26264,-0.22129,1.47466,1.669,1.14256,1.58496,0.77945,1.38874,-1.25933,-1.26449,-0.39241,-1.00092,-0.10475,-0.14163,1.19784,1.34519,-1.33866,-1.63296,-1.13613,1.23202,1.61255,1.2849,0.37569,1.28818,1.30093,1.21222,1.35913,-0.46577,-0.28306,-0.68391,-0.3425,-0.6761,-0.72486,-0.65357,-0.46577,0.04288,-0.43025,-0.28306,-0.22196,-0.08954,-0.68391,-0.74271,-0.64835,-0.65012,-0.64781,-0.63195,-0.75663,-0.66035,1.31755,0.91933,1.59625,-0.33073,-0.73644,-0.32909,0.16073,1.19548,-0.38347,0.76092,1.3409,-0.24449,-0.52723,-0.34374,-0.08326,-0.69296,-0.97886,-0.08508,-0.38103,-0.92313,0.31882,1.18928,0.86065,-0.39385,0.79897,1.21641,-0.47388,-0.6622,-0.04313,-0.28833,0.2646,-1.24353,-0.72539,0,0,1.73629,-0.08219,0,0,1.30881,-0.29351,-0.61285,0.97064,0.27831,-0.50537,0.57461,0.15482
2020-02-07 21:00:00+00:00,1.09116,0.39176,-0.36531,-0.58432,0.34744,0.53228,0.23118,1.09116,1.36945,0.20185,0.39176,0.44249,0.65334,-0.36531,-0.77895,0.75237,0.7495,0.75262,-0.34763,0.11883,0.91042,1.39783,1.29074,1.56503,0.17136,0.55946,-1.18616,1.10355,1.40965,0.24317,1.28239,1.5808,0.95847,-0.72058,-0.86055,0.90499,0.08904,1.54219,-0.81005,0.38786,0.79108,-1.19158,-1.47605,-1.62905,0.18119,1.23804,1.38998,-0.79161,0.43572,0.82228,-0.10397,0.3327,-0.60064,-0.0433,-0.18279,0.11811,-0.09215,-0.24472,-0.28791,-0.60064,-0.77209,-0.73811,-0.0433,0.75619,0.04452,-0.18279,-0.54965,-0.46238,-0.45831,-0.46081,1.00564,0.20583,-0.51956,-0.44963,-0.71947,1.15613,0.13881,0.08572,-1.22516,-1.04889,-0.02359,0.45332,-0.97007,0.86524,-0.71937,0.03291,-0.4929,-1.15309,0.81461,1.06805,-0.42319,0.29782,0.27208,1.41592,0.80965,0.69625,0.41811,-1.38897,-1.32792,-1.06255,0.569,-0.16217,-0.6026,0.86475,1.73591,-0.25391,0,0,1.01221,-0.53698,0,0,-0.3459,-0.11415,0.90286,-0.81776,-0.60432,-0.6482,-0.73426,-1.12673
2020-02-10 00:00:00+00:00,1.1624,1.31119,0.75522,-1.39698,-0.8406,-0.36206,1.44724,1.1624,0.97255,0.95924,1.31119,1.26854,1.33006,0.75522,-0.12002,0.2208,0.21467,0.21999,-1.49289,-1.32729,0.41065,0.96381,0.9013,1.26504,-0.95825,-0.2657,-1.05062,0.71636,1.05796,-0.87122,0.93118,1.26011,0.49565,0.1072,-0.304,1.22333,1.34689,-0.16961,-0.77338,-0.99581,0.91893,-0.22724,-0.72874,-0.72044,-0.85277,0.70352,0.89826,-1.32058,-0.99486,1.13059,-0.82922,-0.33525,-0.89795,-0.98825,-0.77538,-0.79396,-0.74198,-0.73732,-1.08909,-0.89795,-0.93568,-0.66674,-0.98825,-1.30635,-0.92274,-0.77538,-0.82669,-0.76864,-0.76867,-0.76949,-1.00807,-0.73525,-0.86981,-0.98965,-1.42114,-1.01983,-0.9552,-1.07807,-1.41173,-1.11428,-1.25226,-1.12263,-1.38555,-1.25462,-1.15745,-1.06255,-0.98631,-0.95035,-0.85341,1.23426,-1.1429,-1.34709,-1.25874,-1.3241,-1.34346,-1.25124,-0.99256,-1.22543,-1.16415,-1.27675,-1.16593,-1.51224,-1.63577,-1.5162,-1.63159,-0.40487,0,0,-0.86206,-1.191,0,0,-1.40826,-0.21097,-1.25417,-1.45844,-0.65716,-1.22216,-1.20013,-1.65125
2020-02-11 00:00:00+00:00,0.30127,0.90518,1.18785,-0.75727,-0.98089,-0.92483,-0.26233,0.30127,0.48495,-0.09915,0.90518,1.02709,0.72876,1.18785,1.27476,-0.13666,-0.15947,-0.15465,-0.8626,-1.20275,-1.00711,0.52336,0.58338,1.10587,-1.14328,-1.37209,-0.3364,0.29318,0.82574,-1.30202,0.73087,1.08069,-0.45208,1.16625,0.42154,0.50473,1.03096,0.52917,-0.2177,-1.15816,1.03179,0.01591,-0.52271,-0.50042,-1.27528,0.08932,0.47454,-0.50207,-1.02778,0.67707,-1.23444,0.45013,-0.91817,-0.91893,0.0504,-0.7169,-0.56929,-0.57921,-0.34568,-0.91817,-0.72535,-0.73171,-0.91893,-0.63013,-0.85155,0.0504,0.97262,-0.66423,-0.66255,-0.66203,-0.26594,-0.30907,0.73752,-0.30054,-0.7277,0.25417,-0.53252,0.14519,-0.06457,-0.37295,-0.93917,0.28352,-0.8475,0.20173,0.05308,0.23218,-0.40576,-0.8542,-0.21648,-0.99964,-0.55809,-0.36883,0.30973,0.01977,0.18082,0.14317,0.36871,-0.18106,-0.54792,-0.3441,-0.21076,-0.3578,0.65365,0.90164,-0.97476,1.40746,0,0,0.0478,0.85215,0,0,-0.48937,1.35669,-0.20199,0.686,-1.40302,1.58646,1.12976,1.49454
2020-02-12 00:00:00+00:00,-0.5549,0.41041,1.07413,-0.10666,-0.52622,-0.47273,-0.86855,-0.5549,-0.18929,-1.55727,0.41041,0.65819,-0.6052,1.07413,1.56179,0.34612,0.3213,0.30349,0.4196,-0.09173,-1.5635,-1.12199,-0.12664,1.12749,-0.73878,-1.09331,1.15817,-1.19246,0.62335,-1.09743,0.71378,1.17605,-1.5113,1.22635,1.00048,-0.2679,0.57282,0.31001,-1.59184,-1.27474,-1.6321,-1.62241,-1.64453,-1.6599,-0.75097,-1.04639,0.45589,0.44837,-0.95813,-1.12077,-0.74233,0.53169,0.11404,-0.76322,0.09537,0.01563,-0.04282,-0.06429,0.04985,0.11404,-0.2592,-1.00123,-0.76322,-0.77096,-0.15811,0.09537,1.21136,-0.48284,-0.48544,-0.48351,0.5974,1.15226,-0.31617,0.53869,-0.32568,-0.85706,-0.52378,-0.73519,-0.25476,-0.44794,-0.66461,-0.83825,-0.51958,-0.44621,-0.23906,-0.19684,-0.97,-0.02415,-0.53573,-0.9624,0.96678,0.4106,1.62769,-0.14058,0.64797,0.92821,-0.07835,-0.57621,-0.00956,-1.10913,-0.5463,1.59508,1.07802,-0.60524,0.69564,1.66437,0,0,-0.34731,1.15147,0,0,0.34589,-1.01162,0.22222,0.50105,-0.40742,1.45171,1.41308,0.24645
2020-02-13 00:00:00+00:00,-1.24817,-1.01557,0.78611,1.31902,0.52875,0.71192,-1.07035,-1.24817,-1.43151,-1.45274,-1.01557,0.06753,-1.46855,0.78611,1.22688,1.4755,1.47314,1.47013,0.24758,-0.00384,-0.92668,-1.50244,-1.57401,0.91259,-0.23554,-0.71801,1.18476,-1.21018,-0.03532,-0.86335,1.15394,1.22335,-1.23712,1.03033,0.09109,-1.13412,-0.28375,-0.38892,-0.75873,-1.12092,-1.65086,-1.25775,-1.46564,-1.5012,0.05854,-0.34407,1.68859,1.05737,-0.38446,-1.51089,0.30152,1.2589,0.40525,0.1184,-0.49929,0.39146,0.23677,0.36374,-0.68771,0.40525,1.58022,1.33244,0.1184,-0.1899,0.36476,-0.49929,-0.96237,1.1044,1.09578,1.09792,0.36659,0.13778,0.59987,-0.20984,-0.27462,-0.62355,0.15491,-0.38493,0.42376,-0.43621,-0.35566,-0.39885,0.2138,-0.56024,-0.92827,-0.80823,0.15174,0.21178,-0.33594,-0.55043,0.13453,-0.41292,-0.2822,-0.57216,0.20046,0.53068,-0.18929,0.58654,1.44959,0.97147,0.029,-0.39912,-0.33596,-0.13932,0.54215,1.13606,0,0,0.07041,0.72886,0,0,0.9616,-0.04944,-0.27298,-0.09621,0.17269,0.19482,0.70674,-0.6309
2020-02-14 00:00:00+00:00,0.8867,0.53453,1.42448,-0.95049,-1.57981,-1.4874,1.03171,0.8867,0.5417,0.22101,0.53453,0.92164,-0.57542,1.42448,1.06577,-0.09344,-0.08993,-0.10612,-0.80749,-0.00663,-0.46583,-0.93791,-1.39736,0.22417,-1.09672,-0.44238,-0.09768,-1.17816,-1.41643,-0.86591,0.91934,1.12139,-1.16261,1.29564,1.49618,1.12396,1.33039,-0.51354,0.52608,-1.00504,-1.14575,-0.25491,-0.8894,-1.01169,0.81521,-1.2056,1.01642,-0.56779,-0.3631,-1.39924,-0.09605,-1.56517,1.2779,0.86404,-0.15971,0.74684,1.21845,1.24601,1.52337,1.2779,0.67775,1.27495,0.86404,0.06123,0.10926,-0.15971,-0.5854,0.60577,0.60747,0.6066,1.50441,1.364,0.19593,-0.6499,1.67056,-0.08808,1.55593,0.99919,1.23199,1.46207,1.39746,0.81503,1.47759,-0.68448,0.98288,-0.0413,0.21353,-0.02611,0.56073,0.11985,-0.43536,-0.45651,-0.52717,1.29793,0.47614,-0.01827,-0.68899,1.66271,1.46412,1.20554,-0.25175,-0.29384,0.97861,1.51139,0.06621,-0.38404,0,0,-1.00875,0.10654,0,0,1.06003,-1.16675,0.57868,0.92253,-0.96559,1.68746,-0.76809,1.63918
2020-02-14 21:00:00+00:00,0.01156,0.68037,0.97451,-0.57818,-1.1572,-1.20679,-0.46221,0.01156,0.89805,0.5767,0.68037,0.826,-0.35318,0.97451,0.77099,-0.4678,-0.47284,-0.48386,-0.20894,-1.26198,-1.3101,-0.67356,-1.49104,-1.18755,-1.5311,-1.595,0.20524,-1.47087,-1.56491,-1.27454,-1.48561,0.89109,-1.28432,1.06378,1.41939,-0.09875,0.96,0.64766,0.5324,-0.04453,-0.71666,-0.10913,-0.67234,-0.82851,0.82373,-1.75005,-1.57332,-0.08584,-0.95797,-0.9273,-1.70807,-0.74745,-1.3706,-1.25018,-1.64765,-1.34622,-1.30379,-1.20912,-1.31703,-1.3706,-0.87278,-1.23418,-1.25018,-1.32603,-1.38031,-1.64765,-0.92511,-1.07879,-1.07768,-1.08304,-0.20222,0.43678,0.66425,-0.40131,0.93021,0.07184,-1.08105,-1.02719,-1.28052,-0.09853,1.56721,-1.11347,0.39974,-1.16519,-0.50572,-1.15961,-0.94437,-1.30416,-1.39971,-0.64468,-0.54893,0.93886,-0.53504,-0.07502,-0.91499,-0.1385,-1.08191,0.55303,1.25288,-0.35514,-1.12164,-0.63495,-0.2911,0.40053,-0.28322,-1.13112,0,0,-0.76562,-1.65774,0,0,-0.90993,-1.25378,-0.46928,-0.27679,-0.16837,-0.27524,-0.39102,1.285
2020-02-17 00:00:00+00:00,0.00836,0.57544,0.63731,-0.28905,-0.77849,-0.99197,-0.50655,0.00836,0.89279,0.61032,0.57544,0.52086,-0.01769,0.63731,0.64844,-0.58805,-0.59181,-0.59367,-0.56014,0.1555,-1.53219,-1.03399,-1.256,-1.3366,-1.05002,-1.16998,0.00023,-1.28907,-1.3799,-1.04275,-1.70449,-1.34091,-0.66351,0.88981,1.14379,0.16762,0.6885,1.77741,-0.6013,0.94946,-0.73967,-0.416,-1.06572,-1.16147,-0.26221,-1.32049,-1.2542,-0.13816,0.1308,-0.45677,0.46095,0.19952,-1.38514,-1.14285,-1.29584,-1.25935,-1.33871,-1.35329,-1.11497,-1.38514,-1.49154,-1.20082,-1.14285,-1.06246,-1.21158,-1.29584,-0.7368,-1.16362,-1.16079,-1.16348,-1.37553,-1.52868,-1.28102,-0.91437,-1.14245,-1.51195,-0.91375,-0.91776,-1.18197,-1.0176,-1.17251,-0.87063,-1.36869,-1.00988,-1.06109,-1.25879,-1.50856,-1.63905,-1.30612,1.18226,-1.23238,-1.39816,-0.94845,-1.40502,-1.73742,-1.6912,-1.22358,-0.95258,-1.2566,-1.23636,-1.1907,-0.80405,-0.7981,-0.97644,-0.52613,-1.132,0,0,-1.12233,-1.50215,0,0,0.1927,0.54048,-0.69855,-1.52029,0.9816,-1.0534,-1.18756,-0.8778
2020-02-18 00:00:00+00:00,-0.56822,-0.23989,-0.22813,0.52503,-0.03037,-0.27505,-0.63953,-0.56822,-0.15754,-0.21903,-0.23989,-0.26915,-0.43758,-0.22813,-0.03702,0.28773,0.28378,0.28375,1.38809,0.48564,-0.84485,-1.62521,-1.12205,-1.24454,0.03911,-0.4971,0.95062,-0.94906,-1.20736,0.03679,-1.09378,-1.03673,-0.55396,0.49159,1.40025,-0.80637,-0.20277,-0.12516,-1.40204,-0.67669,-1.6364,-1.51658,-1.6957,-1.60243,-1.69931,-1.11317,-1.15861,0.64889,-1.16567,0.22496,1.41498,1.0045,-0.45952,-0.1209,-0.29466,0.10988,-0.20828,-0.29516,-0.45484,-0.45952,-0.48733,0.29769,-0.1209,-0.33761,-0.33914,-0.29466,-0.21987,-0.30114,-0.29798,-0.29944,0.93235,0.18823,-0.21355,1.44366,0.3076,1.26529,0.05906,0.10781,-0.27961,-0.71794,0.59839,0.32354,-0.95955,-0.63332,-0.64516,-0.52928,1.00226,-0.22811,-0.03192,-1.45042,1.75254,1.73718,1.72643,1.45971,1.60768,1.61592,0.38526,-0.17639,-0.07363,-0.38186,-0.15602,-0.58764,0.12606,0.27431,0.10965,-0.97996,0,0,0.41058,-0.59246,0,0,1.5555,-0.08317,1.77654,0.50955,0.23459,-0.9135,-0.14685,-0.45683
2020-02-19 00:00:00+00:00,0.24531,-0.41448,0.78469,-0.35257,-1.21646,-1.39572,0.33415,0.24531,-0.39507,-1.34028,-0.41448,1.21217,0.40457,0.78469,1.19747,-0.64988,-0.64183,-0.65309,-0.34448,0.91644,-0.10208,-1.35424,-1.26633,-1.46284,0.01578,0.07682,-0.11092,-0.99339,-1.20478,0.7853,-0.9071,-0.71686,-0.94225,1.59108,1.53833,0.15514,-0.93568,-0.54226,-1.4352,-1.69133,-1.55265,-1.10489,-1.42116,-1.43846,-0.97086,-1.0822,-1.30351,-0.45742,-0.38189,-0.389,0.58966,0.7817,1.2322,0.79269,1.01123,1.41246,1.02128,0.85923,0.97269,1.2322,1.17225,0.73274,0.79269,0.802,0.9103,1.01123,1.10264,0.87675,0.86796,0.87005,0.49014,1.10899,-0.4335,-0.68548,-0.48435,1.082,-0.06456,-0.00924,0.41706,0.05278,0.20808,-0.2549,0.30583,-0.06874,-0.04862,0.9554,0.1102,1.36747,0.72605,-0.21514,1.2579,-0.39438,0.23184,-0.26345,-0.62544,-0.63368,0.66576,-0.37548,0.80081,-0.32291,1.31568,0.72702,0.65328,0.00647,1.3493,-0.02324,0,0,0.90082,0.61204,0,0,0.43561,0.14925,1.54921,1.35831,-1.34764,-0.26876,0.93407,-0.32661
2020-02-20 00:00:00+00:00,-1.77411,-1.77824,-1.78009,1.7692,1.77784,1.77681,-1.37688,-1.77411,-1.78562,-1.73895,-1.77824,-1.77924,-1.77238,-1.78009,-1.78333,1.78113,1.78116,1.78115,1.57813,1.18099,1.57436,-0.29155,-0.53459,-1.3784,1.76837,1.74521,1.7545,1.23303,-1.06785,1.74709,0.18612,-0.45113,1.52662,-1.77601,-1.1872,-1.76049,-1.75895,-1.29214,1.31298,-0.66622,-0.04384,0.49082,-0.60254,-0.86377,1.26279,-0.78565,-1.1809,1.76887,1.77869,1.72874,0.25305,-0.47314,1.75456,1.78142,1.78185,1.74627,1.77902,1.78219,1.61259,1.75456,1.77868,1.75031,1.78142,1.7861,1.7739,1.78185,1.78473,1.78366,1.78372,1.78372,-0.00885,0.93099,1.00799,0.91093,1.23592,-0.40166,1.77531,1.76642,1.77039,1.76431,0.78608,1.77174,1.75828,1.71526,1.76341,1.77814,1.7735,1.73949,1.76495,1.39443,-0.15728,0.6131,0.36214,1.18452,0.90869,0.6806,1.78241,1.64696,1.20903,1.77471,1.7553,1.77708,-1.2912,-0.56119,0.01357,1.22849,0,0,1.28511,1.05664,0,0,-0.88504,0.69065,-0.5439,1.36473,1.56609,0.1858,1.25433,-0.56193
