utc_datetime,JP_stockindex_1,JP_stockindex_2,JP_bond_1,JP_bond_2,JP_bond_3,JP_rates_1,JP_rates_2,JP_rates_3,JP_currency_1,JP_currency_2,JP_currency_3,JP_currency_4,JP_currency_5,JP_currency_6
2019-01-14 00:00:00+00:00,0.23460275237824313,0.003279516462941123,-0.25386576821276396,-0.2325081108242391,0.07302972153184963,0.20341337325131628,0.11069554016431388,-0.10810548680217177,-0.10698218046310838,0.30886372503121423,-0.028522236404710438,-0.07099805165393053,0.03406857816003385,0.03458139788098511
2019-01-15 00:00:00+00:00,0.18320938159483383,0.08956285334524959,0.03227624810795787,0.05148440381713975,0.13631091336620924,0.0876627907271099,0.09659410640252851,-0.06873096016560844,0.03979940668152506,-0.016888122132771598,0.046604595553080184,0.0049219228756096035,-0.023012402515057047,0.024823538854916637
2019-01-16 00:00:00+00:00,0.3212936788184298,-0.08213147312230969,-0.20037733930785218,0.10984438169124079,-0.08681796860001194,0.14936332285351853,0.2079544806858431,-0.07262325684677327,-0.056402257315617974,-0.008001117200981775,-0.018642700111952605,0.005008105539602918,-0.015134224120961591,0.018907623213176787
2019-01-17 00:00:00+00:00,-0.37931594598764506,-0.004231440895837144,0.04711728716344864,0.028915784475035348,0.057259484718339006,-0.1907103247508515,-0.05098213358504205,0.013329716710250834,-0.20070231173305306,-0.1475611710314551,0.052092144359718054,-0.02000521473980203,0.04720504771128221,-0.03043229055580354
2019-01-18 00:00:00+00:00,-0.19860921827548805,-0.011922582979272709,0.26327843427390474,0.11796202049891484,0.05296190951558479,-0.13843320257410285,-0.07751689160168189,-0.010748147523978797,0.0676944951699143,0.20698818290485624,-0.01324512513297294,-0.018252750621270845,-0.011594880416157916,-0.009865017365486936
2019-01-19 00:00:00+00:00,0.5201612163796533,0.09858142821638846,0.020176502872260367,-0.03649601514307373,-0.028620730398924918,-0.14508071966175692,-0.017993012206116897,-0.006146863385139894,0.05314045019145141,0.2195513073918237,-0.008375319556073835,-0.011342985682488827,0.05471086745827341,0.008067751878628706
2019-01-21 00:00:00+00:00,0.11478863461631025,0.0895963131094929,0.061859351135981525,0.13257481366748972,-0.04575579001361833,-0.0513373900529357,-0.03946101552285456,-0.0398988681892953,0.19508558861892966,0.04701526709245002,-0.019254453593207235,-0.004348558421600094,-0.011433809638131237,-0.018355877102882213
2019-01-22 00:00:00+00:00,0.34693321367867497,-0.09869007758651144,0.07342203489754848,-0.06491131842028068,-0.012766887465764263,-0.10742857395831958,-0.017259094845826998,-0.003130183491341209,-0.12811470947718562,0.012805121746770424,-0.02077466512135689,-0.04575799394808782,-0.033343552629707514,0.009749999594607988
2019-01-23 00:00:00+00:00,-0.3597990806396289,-0.03079120740143743,-0.3228154582343432,-0.051599334842751685,-0.031244473136522642,-0.17241229725734508,-0.053666928533919994,-0.017667813239804944,-0.06269758995837926,0.1456123507727053,-0.04473823597954909,-0.01072846619152682,-0.031807566190361285,0.009058982273794551
2019-01-24 00:00:00+00:00,-0.30147945824024924,0.02958296879768173,-0.13857922508596401,-0.012059874849733098,-0.14828261596053816,-0.14424930236522682,-0.0005694102276250685,-0.010209704180029078,-0.12289266628501277,-0.03851162311989694,-0.004387846172025631,0.03391387381018604,-0.07059446413175528,0.011496490946312218
2019-01-25 00:00:00+00:00,-0.3154841563711561,-0.02244656306156199,0.3236780797392168,-0.04995217793773143,0.05025540622386806,-0.14653273116875834,-0.0339103306401167,-0.0022065827986762626,-0.0569016828937583,0.11308090615871524,0.022092197662682375,-0.08076472873182365,0.03142983559136985,0.0455585486846209
2019-01-26 00:00:00+00:00,0.4460858465749785,-0.034338036511486265,-0.18531547771194834,0.07072014650707509,-0.061233395777698395,-0.10510754716639409,-0.05535354442968604,-0.003385737777012116,0.0567476075707056,0.009821950653440688,-0.0020660501963761435,-0.005505700704745814,-0.01900929779343686,0.023592466708611964
2019-01-28 00:00:00+00:00,0.4577317771987345,0.1945441077362673,0.015352897453251156,-0.11043595986503206,-0.09176677351677458,-0.019261837335571897,-0.025228000683187427,0.036241986941186945,-0.11754485272699516,0.20334162745055934,0.030140250474191513,0.009575635729994456,-0.004949131534384408,-0.014747644722478843
2019-01-29 00:00:00+00:00,-0.35641342971257844,0.027597731962770156,0.07192926069612286,0.07606310699927238,0.02676148932641435,0.013558333044509959,0.06274227822982577,-0.020149342648879118,0.09740594846626073,-0.04821101309870225,0.07361166946241116,0.026902081527685504,-0.035232487779966064,-0.018792048636253476
2019-01-30 00:00:00+00:00,-0.12586482564884321,-0.0704750281152778,-0.05274709017465767,-0.04972310234309792,0.02206976597968483,-0.13818570794632237,-0.02565281074206743,0.01587054457059985,-0.17427225982685782,0.18429544040790483,0.01525690007556791,-0.04682041487183009,-0.017363143213614454,0.012085948291178863
2019-01-31 00:00:00+00:00,-0.46403603813464844,-0.05380284999135899,0.11040318794819552,0.007040144111878759,-0.08453082526154038,0.3051160067678647,-0.035684091320472615,0.026768792713546312,0.08164352457543879,0.1918271826866678,-0.036404376610269004,0.016628094722819148,0.08063585713675218,0.03755244891289426
2019-02-01 00:00:00+00:00,0.24737287462679455,-0.007359023780403409,0.19072661292025542,0.03509729130217177,0.025912486621534732,-0.024225898750198746,0.10727350482391973,-0.03887934206832481,0.021893757883072594,0.0885327786551612,-0.04456708386030457,-0.018730746018113396,0.011384894822898294,0.03246221839857818
2019-02-02 00:00:00+00:00,0.03380202803822941,0.012646830739938962,-0.01294485381277779,0.07936413032581292,0.06650263205917877,-0.018573446196224256,-0.08656042305733586,-0.004508944019474129,0.16660379205629836,0.00513227738462093,0.007189435287286472,-0.039410044422371414,0.005083484046051676,0.04755153680322411
2019-02-04 00:00:00+00:00,-0.06467524632045682,-0.027175036836535226,-0.06469321023997711,0.1419531705255899,0.14143569231279332,-0.0012041534927833299,0.07690864682020056,-0.07141606290200908,0.04184233385964606,0.18214155786298666,-0.0025857197424749125,-0.011373207543597537,0.07828133147825192,0.0018272212848917115
2019-02-05 00:00:00+00:00,0.22197221574718493,-0.04314478023453722,0.040058265902309355,0.046215570125480825,-0.01854552938629677,-0.07224243926707258,0.018756980494539107,-0.00885872025723205,0.11749039091722271,0.03864001683939942,0.04953527916601238,0.013766408494617327,-0.03568632553872779,0.0163010488997934
2019-02-06 00:00:00+00:00,-0.0968966300513561,0.06402002686026025,0.051998178183009516,0.027941936804036647,0.019054608127188326,-0.0854470021867387,-0.03598678831606213,0.006085105032344434,-0.02823647887234258,0.06111304968961729,-0.014807237562830797,-0.024774131217526252,0.007697199078512714,0.03382610586167959
2019-02-07 00:00:00+00:00,0.09689563832418373,-0.09474765470407981,0.15391842040269038,-0.021364424601536265,0.007011802622894744,-0.07975454073343381,0.01707523856440685,-0.03818027921038778,0.15697125692505634,-0.1302199181422356,0.11100838608989723,-0.06604071394752345,0.04279162666910901,-0.017952687099879797
2019-02-08 00:00:00+00:00,-0.2368010177721089,0.03596945642701029,0.4753759336130496,0.07947031272973133,-0.03452197062745019,0.21740668046504252,-0.03606407961429697,0.007243167688799116,0.10084462948034079,-0.04435707326180318,-0.007439832358415159,-0.022952217637335556,-0.10417474873310233,0.007427482579440897
2019-02-09 00:00:00+00:00,-0.34390650626194996,-0.010115202065520834,-0.0219101552489015,0.2727691693488128,-0.06522369671577007,0.0719594074423489,0.030123086460726967,-0.010972298655746195,-0.1624806644499211,0.16585211024789406,-0.005576046982033379,-0.008632190303779503,0.013933888203075513,-0.06582963435933632
2019-02-11 00:00:00+00:00,-0.1466497990842984,0.04526738725816718,-0.1021840200370176,0.1171679828750853,-0.027764387001383777,0.15464452320166344,0.0970443353033439,-0.027228045974320155,-0.13638193254356532,0.11608238092132744,-0.0284471385806273,-0.02757128172314639,-0.04724760102696827,0.01488662901027796
2019-02-12 00:00:00+00:00,-0.4189609408222767,-0.1488881855276063,0.11242366531752283,0.0669400308699997,0.013729977689501495,-0.036700066102099145,-0.0020964783720916614,-0.029526039024431402,0.0038892577003808667,0.00684632442956898,0.08752667430133076,-0.023498535522659663,-0.002051801857485934,0.006542554644800742
2019-02-13 00:00:00+00:00,0.36142722428790747,0.05889103140872022,0.14244551779659437,0.11468664322309342,0.015547127048491687,0.025276992565160545,0.03240221606846695,-0.0451244555009818,-0.09838608066451777,0.06749848838856225,-0.016978303182509973,-0.022154298994952856,-0.10339552664430512,-0.003389735479185269
2019-02-14 00:00:00+00:00,0.5283178615742836,0.028596655452280583,0.0680361314986508,0.007233354357405598,0.013986788376838718,-0.010725209432310716,-0.022479882962358005,-0.021307577689620237,0.11357233446974482,0.14942919104836966,-0.02480440727717736,0.011831243026827561,-0.07517689647764567,0.0019016360105137897
2019-02-15 00:00:00+00:00,0.1369149840949114,0.06911851517543595,0.052499610602608986,0.0009440530666593626,0.13581378553527748,0.10328173282956483,0.023473265079068696,-0.03442474519701498,-0.11110704698817789,0.05729016885271115,-0.030714840493941797,-0.02685052444435797,-0.04795733460098152,0.00011944306590936209
2019-02-16 00:00:00+00:00,-0.3441234337281142,0.06184384096112741,-0.1073313634173549,-0.061340086899498304,0.08666036130452416,0.02898965416566613,0.052950135555574845,-0.014429543794361134,-0.002032053751090975,0.13960632777430138,0.023213431758908623,-0.0136673524991345,-0.07442741073475782,-0.005061010372809231
2019-02-18 00:00:00+00:00,-0.3189667832079977,-0.05091284999259375,-0.020195935485920462,-0.01823378480688497,-0.05491942192977138,0.08133702074850484,0.21701034371091701,-0.11200258112371092,0.007157215485395546,0.07815652374849405,-0.008588700380221876,-0.0016934861173730459,-0.040497067274795996,0.08432886731039901
2019-02-19 00:00:00+00:00,0.06623758632444755,-0.03086290097180014,-0.11298130868624766,0.04263475654838255,0.07141600354509256,-0.08265065416994173,0.06523884192464532,-0.07008980421566283,0.008618219992589887,-0.07210387817301116,0.09522690892594764,-0.02215682455888874,0.0036098244335900386,0.04693308555005421
2019-02-20 00:00:00+00:00,0.3351391573771228,-0.001839298425439006,0.10362125078036495,0.051319654708545076,0.06922464837112269,-0.12084260027662805,0.00962622667201679,-0.040596540167927374,-0.2069189991402459,0.07362814176541418,0.04735814084510751,0.018866775909300092,0.04006200973999931,0.030549099606805238
2019-02-21 00:00:00+00:00,0.244016861773856,-0.0012456964164976644,-0.034457069540443606,0.04633877582620591,0.06302132570041276,-0.020785788929936367,-0.010282551803053711,-0.06684548651176245,-0.1673951752804933,0.08154532531153216,-0.029147310787278308,0.028755203328723042,-0.0013870038376907166,0.01545390326828007
2019-02-22 00:00:00+00:00,0.1996149061902839,0.01840838518978937,0.14220924118577222,0.07586150227125411,0.0902262308294422,-0.1846187108996593,-0.026757590481879753,-0.024843108838126852,-0.3408784936742136,0.03012752076373991,0.12278087808634648,-0.025082529353160528,0.046760218100198564,0.008363813152001767
2019-02-23 00:00:00+00:00,-0.32474064100320754,0.07617358325626296,0.03558796139548419,0.03078806876836827,0.05958316792616313,-0.2175683626385621,-0.055973280570924426,-0.014233472075916699,-0.21682116096262818,-0.11815098730340445,0.11183011290115487,-0.017394335006122575,0.02648693524481919,0.007241350818691356
2019-02-25 00:00:00+00:00,0.1569056502511883,0.14892464653226908,-0.025858319119927253,0.12678161531991014,0.06331086880669864,-0.12081499629392095,-0.019673485488666143,-0.007655310048473994,-0.11650935249540544,0.044836445890532234,0.023511240695438907,-0.0528281570993666,0.06426747166344761,-0.029563353642667475
2019-02-26 00:00:00+00:00,0.27302402083689875,-0.05213460142729089,0.46537375074371784,0.05112039096844648,0.044914261582071506,-0.11989783753583204,0.018418949669892402,-0.010819374027708158,-0.19139401787424754,-0.10330637688721023,0.04023166820163342,-0.05928040427019399,0.045284903490772126,0.019031619879487562
2019-02-27 00:00:00+00:00,-0.2961860439585072,-0.008956732646642658,-0.04501194918719375,0.05192806572994975,-0.039942384362781684,-0.14478425749147886,-0.0753008872471756,-0.021463678319191413,0.015016618531829413,-0.008141999004624477,0.01646749943039719,-0.014276104373300746,0.00863442712793574,-0.0006722860355055472
2019-02-28 00:00:00+00:00,0.2779924617836304,-0.06224490003564827,-0.017474671042008373,0.0020487433520804963,-0.03560013711386109,-0.08365020639336422,0.08742490920317295,-0.07328642445872685,0.0034267127615954245,0.04015879723035437,0.03574470088741849,0.0010815245745344297,0.020819706741168707,0.020827496499134037
2019-03-01 00:00:00+00:00,-0.2995446558198593,-0.019642201881242626,-0.3066452726385812,-0.047955960842252544,0.12079219383149777,-0.09391645809315037,0.05662877771450178,-0.05132663108213612,-0.05575701438866894,0.017655226914678444,0.07499028674110617,0.008544277816633177,0.041601354683587645,-0.10732932686999674
2019-03-02 00:00:00+00:00,0.4579082028851869,0.05481054734667543,0.27602973965269495,0.05399119507625007,0.07280880476206661,-0.07146344503447731,-0.02080119232917951,-0.04036975881185972,0.23761319666696898,-0.013372700317479202,0.14039915661771554,0.019621672816075863,-0.009418032992510357,-0.023301608034952636
2019-03-04 00:00:00+00:00,0.2034080865770113,0.06116314331342295,-0.06439066919913652,0.0642111789376297,-0.044269228318798225,-0.09480874091618378,0.07156727655435006,-0.044250982512677534,0.02274216893912455,0.033865359669513866,-0.16326946372307719,-0.02651155976543239,-0.03784227010296459,0.014151153352795175
2019-03-05 00:00:00+00:00,0.3395728539451707,0.009098893002422464,0.09393626873791212,0.006146478884450954,0.046472006314656894,-0.005528439558165169,0.06155271068666248,-0.041097984433375666,0.059180660898059664,0.011269610573683317,0.049285239943793364,0.011560629766319549,-0.007996887868732707,-0.00021506854287896754
2019-03-06 00:00:00+00:00,-0.2729467451164597,0.02291645781411013,-0.3279134969454211,0.06778264808893811,-0.07751976962756389,0.05208593197686438,0.031726267443438115,0.1366597131368998,-0.07963022968932301,0.00252053959113839,-0.010494011040208105,-0.008042078054517924,0.00900155749327321,-0.012288718363052457
2019-03-07 00:00:00+00:00,-0.4831452521394665,-0.059048541760266,0.11511055855477698,0.028579949909143337,0.0059522295162513965,0.37357551551969986,0.014607898301715569,-0.05257936758226521,0.02299320355106881,-0.16620876758589279,0.022194740216985934,-0.008635244406555243,-0.01647155879788153,0.06133605940782384
2019-03-08 00:00:00+00:00,-0.2603209682944355,0.07657403822113713,0.25243506003609606,0.11670097302088363,-0.0868726900221164,0.40679543508100424,0.06897391061258686,0.010576081597201399,0.04931156381511097,0.002957894013342118,0.056426898658073696,-0.010327305917948901,-0.01571479583026792,0.013939062888812293
2019-03-09 00:00:00+00:00,-0.3808790954457285,0.006416412635366024,-0.12452987850203272,-0.023110336460771902,0.007676614053575432,-0.07225505473336694,-0.023125460518728047,-0.0264904559724998,-0.1449828548625417,-0.008734872618561184,0.001745168146182578,-0.0031057732107584407,-0.015553238721968336,-0.05737213326836395
2019-03-11 00:00:00+00:00,0.1960615530689334,0.12368054352808547,-0.13858983669731906,-0.07094361972368537,0.05276920603600238,0.17958400987590362,0.18452714608677967,-0.06687216277353485,-0.109119995848994,0.1290649534698121,0.04525440300902149,-0.007894871233029977,0.012779452816259008,-0.0022462750686737514
2019-03-12 00:00:00+00:00,0.05469400322224411,-0.0830851614027951,0.6199057968402787,0.15740735701759564,0.09138028482018631,0.1300350805911274,0.04526361104617535,-0.05849282325034581,-0.10391098545094764,-0.05841937585405221,0.038297339553298344,-0.01631610174990848,-0.04704685145211164,-0.0032806754519909918
2019-03-13 00:00:00+00:00,0.5465133970907624,0.05352372900637749,0.028189704238784443,-0.003902162963332379,-0.07382896368023323,-0.16493136945040815,-0.06195359454740189,-0.011068528940276918,-0.04001962295859068,-0.12520288360993323,-0.010684322550789391,-0.010629775543753994,-0.033215967321489945,0.01954282343312533
2019-03-14 00:00:00+00:00,-0.24842248350401888,0.07811262794186055,-0.09932554009072042,0.03035829456795236,0.037859457233819505,-0.11602366751179727,0.0032683007719508652,-0.02362861183558771,0.03576208258517881,-0.021518021527772584,0.041975960692553896,-0.0058302848802117115,-0.015645946587281388,0.009087316250382959
2019-03-15 00:00:00+00:00,-0.2198074428357292,-0.07001317500521165,0.048607523406825275,0.01629166690930603,-0.03263104185892342,-0.10883285394686236,-0.0033500869017691064,-0.03827673615352115,-0.036684817614969265,-0.06145483777457774,0.024922627530703498,-0.016334105054852922,-0.02862372970552172,0.014440355708642374
2019-03-16 00:00:00+00:00,0.2678775685505291,-0.012701522715277368,0.16593802546400538,0.03432545856375656,-0.05200087895447101,-0.1267324990820075,-0.02276023498525574,-0.02476831710463183,0.15696108331382008,0.13102164352297502,-0.01718244934104933,-0.028869129575773537,0.02971116433111095,0.01797439692351632
2019-03-18 00:00:00+00:00,0.43757259288815203,0.12273965239175878,0.08439058366387119,-0.019498059303753815,0.0456453351233795,-0.1083447574425938,-0.02171433382561519,-0.0025922016516935356,0.06822257912470499,0.08046523414319906,0.026047024963722496,0.006944646054077525,-0.02740335793628095,-0.005076322507018286
2019-03-19 00:00:00+00:00,0.1369363051516427,-0.08268562974255328,-0.30105030992066534,-0.19968877144417244,-0.047846778583448275,-0.11801149156062504,-0.044339448425607594,-0.015191305836107278,-0.09440108655204206,0.046820578408449255,-0.020798472289475338,-0.011951722134313173,-0.04293686052572039,0.03279315234632919
2019-03-20 00:00:00+00:00,-0.3636083948356026,-0.005808829730698821,-0.2453037697870385,-0.041022627109405956,-0.12411752869556622,-0.15795071622923407,-0.04345887270817402,0.0037288462436013774,-0.050722603657139965,0.15789835092317953,0.004488679127255442,-0.013109311835792642,0.007664276791489056,0.02466727568310669
2019-03-21 00:00:00+00:00,0.07085181619910474,-0.07277342636595623,0.14960239238075668,0.01352921147316792,-0.03730532830294875,-0.14443219123274878,-0.014581761806411606,-0.012427666088030266,-0.11936594739684361,0.040169697836134124,0.010178540206523442,-0.001860913887983094,0.023638720206164924,0.042187401367365436
2019-03-22 00:00:00+00:00,0.018569719130069513,-0.02813788612987353,-0.2684611391400018,-0.024151313528677942,-0.09592660728252371,-0.11102548835121451,0.010877609527545441,-0.01500906556023225,0.1267262136095582,-0.03150884378372806,-0.07061062655836046,0.007413130679708712,-0.034803932993628016,0.030623116812608913
2019-03-23 00:00:00+00:00,-0.17186144811795384,-0.15056533064950708,-0.18764615415517732,0.20681344585316655,-0.08445472752971146,-0.16611236709681662,-0.06886889638002791,0.037257273975704004,-0.1259948875514709,-0.2012434730921196,-0.018032167390239343,-0.01273768487219558,0.049155119410017226,0.038133308006919796
2019-03-25 00:00:00+00:00,-0.009709243848016465,-0.10671684989440952,0.11208439701326084,0.15271159435314377,-0.12702511701107422,0.011702001398047607,-0.0733536404258777,0.02228114857127293,-0.00018287269974323834,0.06474307486183695,-0.009942969941561972,-0.00302346750074864,0.01638464662586278,-0.03334901697046073
2019-03-26 00:00:00+00:00,-0.4676972484614116,-0.04116331190437689,-0.16495877218554908,0.14651913211957332,-0.04673185394520312,-0.13460191170311223,-0.04266795846463927,0.006333170792565096,-0.059179476433466625,0.06487302183801205,0.003548183898338044,-0.005038967152331198,0.010355555636741193,0.021071083642909046
2019-03-27 00:00:00+00:00,0.12586689493209713,-0.02401783649251718,-0.2438060190246602,-0.04744846631724144,0.017366106216594752,-0.06546272021474442,0.007589937950928366,-0.016295139975441138,0.026568888648654802,0.04359858074978593,-0.030974573531966747,-0.014829965548617288,-0.007260717403911235,0.05776945656760696
2019-03-28 00:00:00+00:00,-0.27702404789502416,0.018640672995131443,-0.3410161144286166,-0.006729092232570905,-0.05168506887053096,0.2594464448383133,0.23396631893015818,-0.02630622078284201,0.08899072561806204,-0.048504040236907624,0.00992091375264971,0.0031833963672736392,-0.019239191135207372,0.014053029582092123
2019-03-29 00:00:00+00:00,-0.23037043354364914,0.07578994314357367,-0.37766668639109463,0.1941886317284317,0.16014775024139388,0.300507661275998,0.07322489181064316,-0.0944995922265601,-0.013735166452932013,0.1552579296265277,-0.05667874438300666,-0.0030003452492758658,-0.09236834013740865,0.0034920348358294397
2019-03-30 00:00:00+00:00,0.27801157743232957,-0.01138039897451976,-0.043446919061287226,0.00856400128102291,0.09321830757076024,-0.01971855671880864,-0.02905957141072909,-0.042304548995316035,0.008992842715907806,0.052769268020364204,0.02663714623971397,-0.011993567457686963,-0.015879065935963,0.04960896304489767
2019-04-01 00:00:00+00:00,0.3933798682011504,0.09654163753603957,-0.04956638160346415,0.02764473102982595,0.06143271097475422,0.2162476972361318,0.16985523493131663,-0.002314781309009434,0.10528667596756569,0.13537507757421544,0.000605119409523499,-0.010170748949414048,-0.015194480895247808,-0.051363658905234144
2019-04-02 00:00:00+00:00,0.3349016597198636,0.056509686162766894,-0.228945579602078,-0.026260593252798472,-0.06064868180897933,-0.14005792468968417,-0.049488675102907366,-0.00280095961127158,-0.09516910063694095,0.003611851588004296,0.025554662382815615,-0.04376480007397149,-0.01940326740952682,0.001983259859512563
2019-04-03 00:00:00+00:00,-0.015377349831251304,0.009703142401798147,0.2104765803290282,0.07250966377544166,-0.017235222995685213,0.00609340921185176,-0.05515057063406589,-0.023941584615206166,0.06331889961493385,-0.00811792862241182,0.07426954563767003,0.005439990437465372,0.03748593699012093,-0.029103884061648874
2019-04-04 00:00:00+00:00,0.3800623354371602,-0.042248420137412604,0.10270703012862009,0.11154279182745465,0.05238176212553826,0.059759754608506854,-0.045855500658986234,-0.05769362856564928,-0.05837674614393442,-0.08467242242968989,0.059134045713558694,0.0005162075763189362,0.023733605542416582,0.010626917023780658
2019-04-05 00:00:00+00:00,0.15055799688054924,0.020301802037926153,0.4957690168352117,0.14042472651899748,0.06923483244224994,0.0982250599904117,-0.10739374390822737,-0.015844927434897068,0.07265268716922646,0.2071607531804997,-0.03063655685996111,-0.008487292265272551,-0.012341336683381146,-0.005622338002986318
2019-04-06 00:00:00+00:00,0.3052372713748322,-0.05364595831818938,-0.06378497216981908,0.04744723670100816,-0.03047744902797785,-0.11332366065509804,0.03442700501992533,-0.04439150401117844,-0.004130819552300153,0.20760432686797614,-0.010356454742208823,-0.02803908153178153,0.023351443878421634,0.00197337791411444
2019-04-08 00:00:00+00:00,-0.25429983753719837,-0.03654961716134133,-0.33415131947154697,-0.030977016233571717,-0.04547549346155751,-0.12847947282804922,-0.014137894504583283,-0.03846023503193517,-0.30807423578237386,-0.0015672535961837072,0.052234522929735065,0.07004306743510405,-0.08871908109627329,0.05557696702815952
2019-04-09 00:00:00+00:00,-0.184619928017297,0.019898918232142123,-0.0803778155545743,0.07514228178650428,-0.020338467931576763,-0.07543531408803672,-0.05702706403906349,-0.01988602115298287,-0.024452928846304692,0.08775235216124307,0.05669270361755459,-0.0010908897431782284,-0.014646011353252391,-0.012924082756470735
2019-04-10 00:00:00+00:00,0.012770375801354988,-0.06662211399991538,-0.14075447686864567,0.02896604983985369,-0.05593181805666212,0.2708669311775353,-0.12352564560952753,-0.0309347013996556,-0.10781177720398291,0.03381529114095223,0.0028146461029628636,0.019242941108841918,0.022333161420127395,0.025609207893570938
2019-04-11 00:00:00+00:00,-0.26993902568679773,-0.001621715073392144,-0.17291688867075167,-0.0012073063737274249,-0.009532560137835324,0.08422653792929709,0.015025380135534344,-0.053318321617272506,-0.048532040311304044,0.10184828751543594,0.018918991073424426,0.0160262147707648,0.009205219700093139,0.028886000357148073
2019-04-12 00:00:00+00:00,0.07508361782451393,0.017910732724966093,-0.11402853365190398,0.09042997966108858,-0.047882174979719444,0.07196348915095607,0.10511061291065615,-0.04722741071128025,0.042295154795174976,0.27436280188157675,-0.03880270642222942,-0.026315444121830275,-0.023687871061713415,0.008698682079193604
2019-04-13 00:00:00+00:00,0.26043136705752584,0.03243005198564682,0.17023769591406188,0.11227116712971867,-0.020481559811505345,-0.085480959381212,0.013528826666672067,-0.026663484989972022,0.05369491287438542,-0.10887587533451387,-0.04567384523168378,-0.006243153674321648,-0.054718911511222816,0.019572746800134308
2019-04-15 00:00:00+00:00,-0.2181362206403033,-0.07756286409656876,-0.05421054752978109,0.18282306642958784,-0.014934588230647583,0.06249634642406335,-0.049176428440600654,0.012552265006361312,-0.05374743352247101,-0.10585618010399002,0.06718264793891839,0.012790957729656967,0.054227867305938794,0.027650840217271964
2019-04-16 00:00:00+00:00,0.3870499058643482,0.05835334177199551,0.1627609951437318,0.029406771374960353,0.03568909652930931,-0.029317661434088316,-0.028479494978933585,-0.019350867960660652,0.04733631172361397,-0.0392206660055849,-0.06193291463302904,-0.00477407390928868,-0.008455337601200959,0.002346879753277064
2019-04-17 00:00:00+00:00,0.17100162755021212,-0.08966106363651206,0.2782036301400818,0.03396396268345015,0.027363614587036365,-3.624487195361164e-05,0.054538482025698554,-0.06206323561690521,0.032340888135003715,0.016759866214512854,-0.06808429538161301,-0.0035038453426132405,-0.03052741839179958,0.021283743044015965
