utc_datetime,buzz,sentiment,optimism,joy,lovehate,trust,anger,conflict,fear,gloom,stress,violence,surprise,timeurgency,uncertainty,emotionvsfact,marketrisk,longshort,longshortfrcst,pricedirection,priceforecast,volatility,carrytrade,curpeginstablty,pricemomentum
2019-01-04 06:00:00+00:00,745.5,-0.0778,-0.0215,0.0013,0.0013,0.0003,0.0027,-0.004,0.0322,0.0195,0.0523,0.0107,0.0054,0.0201,0.0027,0.1623,0.0208,0.0013,0.0,0.0262,0.0027,0.108,0.0,0.0,0.0067
2019-01-04 09:00:00+00:00,1225.5,0.0057,0.0094,0.0,-0.0008,0.0012,-0.0004,-0.0098,0.0347,0.022,0.053,0.0057,0.0,-0.0016,0.0073,0.2073,0.0416,0.0016,0.0,0.0681,0.0078,0.0734,0.0,0.0,0.0277
2019-01-04 12:00:00+00:00,949.1,0.0722,0.0221,-0.0005,-0.0021,0.0055,0.0032,-0.0274,0.0369,0.0184,0.0374,0.0021,0.0063,0.0148,0.0411,0.2523,0.0646,0.0,0.0,0.1033,0.0232,0.0311,0.0,0.0,0.0105
2019-01-04 15:00:00+00:00,876.0,0.0308,0.0194,-0.0017,-0.0046,0.0051,0.0046,-0.0274,0.0434,0.0194,0.0371,0.0034,0.0023,0.012,0.0148,0.1598,0.0579,-0.0011,0.0,0.1204,0.0217,0.0354,0.0,0.0,0.0308
2019-01-04 18:00:00+00:00,315.5,0.1173,0.0127,0.0,0.0063,0.0016,0.0,0.0079,0.0127,0.019,0.1268,0.0174,0.0,0.0317,0.0095,0.1252,0.0713,-0.0032,-0.0032,0.1204,0.0063,0.084,0.0,0.0,0.0063
2019-01-04 21:00:00+00:00,80.0,0.0188,0.0375,0.0,0.0,0.0,0.0,0.0063,0.0375,0.0125,0.0625,0.0,0.0,0.0,0.0125,-0.0,0.0687,0.0125,0.0,0.0375,0.025,0.1375,0.0,0.0,0.0125
2019-01-05 00:00:00+00:00,124.5,0.0281,0.0241,0.0,0.0,0.0,0.0161,-0.0361,0.0803,0.0,0.0402,0.0,0.0,0.0201,0.0161,0.261,0.0201,0.0,0.0,0.0562,0.0402,0.008,0.0,0.0,0.008
2019-01-05 03:00:00+00:00,13.0,-0.2692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2692,0.0769,0.0,0.0,0.0,0.4615,0.0,0.0,0.0,0.0769,0.0,0.0769,0.0,0.0,0.0
2019-01-05 06:00:00+00:00,11.0,0.0,0.0,0.0,0.0,0.0455,0.0,0.0,0.1818,0.0,0.1818,0.0,0.0,0.0909,0.0,1.0,-0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-05 09:00:00+00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,
