utc_datetime,bid_open,bid_high,bid_low,bid_close
2016-12-26 00:00:00+00:00,114.327,114.4755,114.1145,114.3035
2016-12-27 00:00:00+00:00,114.3,114.3275,113.8695,114.1165
2016-12-28 00:00:00+00:00,114.116,114.3465,-0.019,114.293
2016-12-29 00:00:00+00:00,114.2925,114.598,-0.019,113.842
2016-12-30 00:00:00+00:00,113.841,115.649,-0.019,114.318
2016-12-31 00:00:00+00:00,114.3225,115.19,-0.019,114.722
2017-01-03 00:00:00+00:00,114.844,115.133,114.462,114.666
2017-01-04 00:00:00+00:00,114.667,115.134,-0.019,114.613
2017-01-05 00:00:00+00:00,114.611,115.083,-0.019,114.794
2017-01-06 00:00:00+00:00,114.7955,114.81,-0.019,114.201
2017-01-07 00:00:00+00:00,114.2005,115.166,-0.019,114.964
2017-01-09 00:00:00+00:00,115.0235,115.1745,114.9765,115.121
2017-01-10 00:00:00+00:00,115.12,115.393,-0.019,114.3335
2017-01-11 00:00:00+00:00,114.3315,114.567,-0.019,113.9265
2017-01-12 00:00:00+00:00,113.9255,114.2995,-0.019,113.5635
2017-01-13 00:00:00+00:00,113.564,113.691,-0.019,113.469
2017-01-14 00:00:00+00:00,113.4685,114.0865,-0.019,113.504
2017-01-16 00:00:00+00:00,113.0055,113.404,112.9875,113.075
2017-01-17 00:00:00+00:00,113.0745,113.31,-0.019,112.878
2017-01-18 00:00:00+00:00,112.8785,113.3125,-0.019,112.536
2017-01-19 00:00:00+00:00,112.5335,113.9535,-0.019,113.796
2017-01-20 00:00:00+00:00,113.794,114.3935,-0.019,114.184
2017-01-21 00:00:00+00:00,114.187,114.5365,-0.019,114.268
2017-01-23 00:00:00+00:00,114.032,114.233,113.6275,113.6465
2017-01-24 00:00:00+00:00,113.6485,113.885,-0.019,113.069
2017-01-25 00:00:00+00:00,113.07,113.8045,-0.019,113.7205
2017-01-26 00:00:00+00:00,113.721,113.8495,-0.019,113.355
2017-01-27 00:00:00+00:00,113.356,114.693,-0.019,114.416
2017-01-28 00:00:00+00:00,114.417,115.353,-0.019,115.18
2017-01-30 00:00:00+00:00,114.984,115.2055,114.837,114.937
2017-01-31 00:00:00+00:00,114.9365,115.047,-0.019,114.3
2017-02-01 00:00:00+00:00,114.299,114.643,-0.019,113.997
2017-02-02 00:00:00+00:00,113.9975,114.6975,-0.019,114.0595
2017-02-03 00:00:00+00:00,114.0565,114.0715,-0.019,113.65
2017-02-04 00:00:00+00:00,113.6485,113.9155,-0.019,113.443
2017-02-06 00:00:00+00:00,113.3425,113.5215,113.2185,113.4935
2017-02-07 00:00:00+00:00,113.494,113.523,-0.019,112.7835
2017-02-08 00:00:00+00:00,112.7795,112.7915,-0.019,112.614
2017-02-09 00:00:00+00:00,112.6145,112.707,-0.019,112.472
2017-02-10 00:00:00+00:00,112.4715,113.2715,-0.019,113.239
2017-02-11 00:00:00+00:00,113.2385,113.6295,-0.019,113.024
2017-02-13 00:00:00+00:00,113.1755,113.443,113.0925,113.3945
2017-02-14 00:00:00+00:00,113.3915,113.5665,-0.019,113.0415
2017-02-15 00:00:00+00:00,113.0395,113.653,-0.019,113.5515
2017-02-16 00:00:00+00:00,113.5525,113.741,-0.019,113.55
2017-02-17 00:00:00+00:00,113.547,113.781,-0.019,113.6185
2017-02-18 00:00:00+00:00,113.6175,113.7665,-0.019,112.5645
2017-02-20 00:00:00+00:00,112.5155,112.725,112.5105,112.659
2017-02-21 00:00:00+00:00,112.6625,112.91,-0.019,112.8805
2017-02-22 00:00:00+00:00,112.882,113.0155,-0.019,112.6105
2017-02-23 00:00:00+00:00,112.61,112.664,-0.019,112.158
2017-02-24 00:00:00+00:00,112.1595,112.239,-0.019,111.9885
2017-02-25 00:00:00+00:00,111.9895,112.1795,-0.019,111.1835
2017-02-27 00:00:00+00:00,111.244,111.436,111.162,111.1695
2017-02-28 00:00:00+00:00,111.1705,111.7925,-0.019,111.6655
2017-03-01 00:00:00+00:00,111.665,112.3345,-0.019,112.331
2017-03-02 00:00:00+00:00,112.3335,112.9955,-0.019,112.936
2017-03-03 00:00:00+00:00,112.9365,113.1715,-0.019,112.842
2017-03-04 00:00:00+00:00,112.8435,113.3225,-0.019,112.8355
2017-03-06 00:00:00+00:00,112.933,113.215,112.855,112.9165
2017-03-07 00:00:00+00:00,112.9155,112.9385,-0.019,112.529
2017-03-08 00:00:00+00:00,112.5315,112.673,-0.019,112.428
2017-03-09 00:00:00+00:00,112.427,113.1075,-0.019,112.768
2017-03-10 00:00:00+00:00,112.7695,113.7715,-0.019,113.726
