utc_datetime,buzz,sentiment,optimism,joy,lovehate,trust,anger,conflict,fear,gloom,stress,violence,surprise,timeurgency,uncertainty,emotionvsfact,marketrisk,longshort,longshortfrcst,pricedirection,priceforecast,volatility,carrytrade,curpeginstablty,pricemomentum
2019-01-01 12:00:00+00:00,106.0,0.0377,0.0377,0.0189,0.0,0.0,0.0,0.0566,0.0,0.0283,0.0283,0.0283,0.0,-0.0094,0.0094,0.3774,0.0519,0.0,0.0,0.066,0.0,0.0094,0.0,0.0,0.0943
2019-01-02 00:00:00+00:00,8.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0
2019-01-02 12:00:00+00:00,1584.5,0.0716,0.0284,0.0019,0.0,-0.0021,0.0013,0.0057,0.0587,0.0057,0.0439,0.0013,0.0107,0.0133,0.0158,0.2679,0.0499,-0.0006,0.0,0.1205,0.0101,0.024,0.0,0.0,0.0237
2019-01-03 00:00:00+00:00,1458.0,0.0082,0.0079,-0.0003,0.0007,0.0003,0.0007,0.0041,0.0333,0.0329,0.0312,0.0045,0.0034,0.0007,0.0065,-0.0206,0.0967,0.0017,-0.0007,0.1742,0.0072,0.0686,0.0003,0.0,0.0624
2019-01-03 12:00:00+00:00,5753.0,-0.0089,-0.0059,0.001,-0.0002,0.0,0.0014,0.0032,0.0615,0.0332,0.0372,0.0065,0.0067,0.0489,0.0028,0.1493,0.0581,-0.0026,0.0,0.1035,0.0037,0.0932,0.0003,0.0,0.0059
2019-01-04 00:00:00+00:00,3795.1,0.0642,0.0079,0.0,0.0032,0.0038,0.0013,-0.0036,0.0196,0.0282,0.0686,0.0076,0.0067,0.0238,0.0066,0.1691,0.0714,0.0011,-0.0003,0.0974,0.0009,0.0892,0.0005,0.0,0.0229
2019-01-04 12:00:00+00:00,3917.4,0.0278,0.0009,0.0001,-0.0003,0.0018,0.0024,-0.0153,0.0274,0.0248,0.0444,0.0049,0.0069,0.0117,0.0156,0.2079,0.0445,-0.0,0.0,0.0721,0.0108,0.0725,0.0,0.0,0.0166
2019-01-05 00:00:00+00:00,1396.0,0.0494,0.0193,-0.0011,-0.0014,0.0036,0.0043,-0.0183,0.0394,0.0172,0.0591,0.0061,0.0014,0.0165,0.0136,0.1519,0.0582,-0.0007,-0.0007,0.11,0.0201,0.0498,0.0,0.0,0.0222
2019-01-05 12:00:00+00:00,107.5,-0.0512,0.0,0.0,0.0,0.0116,0.0,0.0093,0.0372,0.0093,0.1163,0.0279,0.0,0.0093,0.0186,0.3814,0.0326,0.0,0.0,0.0977,0.0,0.093,0.0,0.0,0.0
2019-01-06 00:00:00+00:00,105.6,0.1515,0.0284,0.0,0.0,0.0,0.0,0.0,0.0,0.0095,0.0473,0.0,0.0,0.0095,0.0284,0.1231,0.1023,0.0095,0.0,0.161,0.0,0.0095,0.0,0.0,-0.0
